mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
5.011872336272715e15,3.0,1.0,8.726648642564495e-5,8.726648084999062e-5,6.389227480418924e-8
5.011872336272715e15,3.0,2.0,4.683710884422368e-6,4.683710750353635e-6,2.8624468018101368e-8
5.011872336272715e15,3.0,4.0,9.650110549018339e-8,9.650110498825952e-8,5.2012240070453686e-9
5.011872336272715e15,5.0,0.003,0.020139426763660526,0.020139426774828356,5.54525758644786e-10
5.011872336272715e15,5.0,0.01,0.019369280394774428,0.01936928039483555,3.15547588058962e-12
5.011872336272715e15,5.0,0.03,0.017576767545122492,0.017576767645068624,5.686263460091823e-9
5.011872336272715e15,5.0,0.1,0.012668435084007357,0.012668435093237446,7.285894110253821e-10
5.011872336272715e15,5.0,0.3,0.005060771726165726,0.005060771774667083,9.583786653166726e-9
5.011872336272715e15,5.0,1.0,0.0003172532769757531,0.00031725327562746457,4.249880447559917e-9
5.011872336272715e15,5.0,2.0,1.5753674987421452e-5,1.575367361243344e-5,8.728046074768514e-8
5.011872336272715e15,5.0,4.0,2.3873802635289994e-7,2.387380235592129e-7,1.1701893787297024e-8
