cosmology,h,omega_m,omega_b,log10_mass_hinv,redshift,x,ne_native_m3,ne_paper_m3,n200_paper_m3,native_factor
HalfDome,0.68,0.31,0.049,13.99,1.0,0.05864185992836731,3136.742308373469,5213.725466567388,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.059834594810535956,3103.225141349631,5158.0150223868495,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.061051589095473875,3069.7777113132624,5102.4204913007825,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.06229333620265888,3036.3999227329505,5046.94171452198,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.06356033958737974,3003.0917405491446,4991.578633776333,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.06485311294485778,2969.853191583921,4936.331293646058,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.06617218041851981,2936.6843659565347,4881.199843922566,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.06751807681250759,2903.585418503077,4826.184541966139,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.06889134780850925,2870.5565701982914,4771.285755069185,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.07029255018700119,2837.5981095775687,4716.503962819817,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.07172225205298974,2804.7103941570217,4661.839759462214,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.07318103306634417,2771.89385184937,4607.293856250034,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.0746694846768147,2739.1489823732713,4552.8670837889285,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.0761882103638305,2706.4763586535387,4498.5603943639135,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.07773782588117499,2673.8766282096954,4444.374864247341,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.07931895950663795,2641.350514529946,4390.311695982649,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.08093225229674476,2608.8988184277787,4336.372220639228,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.0825783583466674,2576.5224193780336,4282.557900033168,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.08425794505542122,2544.222276829196,4228.870328908475,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.08597169339645627,2511.9994314886444,4175.311237073352,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.08772029819375156,2479.855006577279,4121.882491485559,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.08950446840352538,2447.7902090498383,4068.5860982807785,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.09132492740167533,2415.806330777081,4015.424204737557,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.09318241327706454,2383.9047496859507,3962.3991011724383,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.09507767913077335,2352.086930853444,3909.5132227581275,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.0970114933814372,2320.354427550018,3856.7691512577817,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.09898464007679533,2288.7088822280743,3804.16961666803,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.1009979192115758,2257.1520274508334,3751.7174987628823,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.10305214705184633,2225.6856867570814,3699.4158285310778,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.10514815646596198,2194.3117754566238,3647.267789498239,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.10728679726224426,2163.0323013517022,3595.27671892597,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.10946893653352839,2131.8493653789874,3543.4461088789517,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.11169545900871822,2100.7651621670047,3491.779607151462,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.11396726741149178,2069.781980503484,3440.281018044171,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.11628528282630253,2038.9022037071165,3388.9543029820643,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.11865044507182472,2008.128309898081,3337.8035809640974,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.12106371308199473,1977.4628721615272,3286.8331288349223,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.123526065294802,1946.9085585982154,3236.0473813690655,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.12603850004898826,1916.468132256351,3185.450931157622,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.12860203598881473,1886.1444509385851,3135.0485282874633,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.1312177124770628,1855.9404668781349,3084.8450798029044,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.13388659001643394,1825.8592262778852,3034.845648939617,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.13660975067952133,1795.9038687063962,2985.055454120718,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.13938829854752655,1766.0776263445262,2935.4798677045264,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.1422233601578993,1736.3838230766964,2886.124414474132,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.1451160849610821,1706.8258734205308,2836.9947698582887,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.14806764578654466,1677.4072812888667,2788.096757873699,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.15107923931829703,1648.1316385781438,2739.436348778706,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.15415208658007476,1619.0026235772154,2691.0196564285097,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.1572874334303917,1590.0239991908177,2642.8529353223075,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.16048655106766255,1561.1996109720797,2594.942577333037,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.16375073654559866,1532.5333849585631,2547.2951081105666,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.16708131329908701,1504.0293253065722,2499.9171831495573,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.1704796316807652,1475.6915117187286,2452.8155835137263,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.17394706950850958,1447.5240966600643,2405.9972112085798,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.17748503262405957,1419.531302358095,2359.469084195099,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.18109495546300336,1391.7174175828595,2313.23833103769,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.18477830163635708,1364.0867942030825,2267.312185180023,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.18853656452397316,1336.6438435151836,2221.6979788433077,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.19237126788001727,1309.3930323422035,2176.403136542137,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.19628396645076146,1282.3388789002752,2131.435168213956,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.20027624660494178,1255.485948430752,2086.8016619590185,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.20434972697693737,1228.8388485966723,2042.5102763886346,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.20850605912303166,1202.4022246428888,1998.5687325806005,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.21274692819102062,1176.180754319814,1954.9848056417168,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.2170740536034414,1150.1791425714302,1911.7663158784808,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.22148918975469645,1124.4021159889066,1868.9211195781904,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.2259941267223573,1098.854417032062,1826.4570994041626,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.2305906909929357,1073.5407980215623,1784.382154409888,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.2352807462024158,1048.4660149057236,1742.704189678545,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.2400661938918493,1023.6348208066468,1701.4311055957248,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.24494897427831788,999.0519593512987,1660.5707867647193,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.24993106704157703,974.7221577941782,1620.1310905753737,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.2550144921266998,950.650119939182,1580.119835439198,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.260201310563045,926.8405188693011,1540.5447887050534,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.2654936252998839,903.2979894938256,1501.4136542715155,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.27089358205902137,880.0271209238819,1462.7340599138993,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.2764033702047604,857.0324486881087,1424.5135443455717,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.28202522363155996,834.318446801534,1386.7595440352618,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.2877614216697475,811.8895197017076,1349.4793798037329,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.29361429000965356,789.7499940673987,1312.6802432252575,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.2995862016445415,767.9041105362006,1276.3691828610627,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.3056795778327173,746.3560153386164,1240.5530903539548,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.31189688907920626,725.109751867247,1205.2386864150735,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.3182406561373976,704.1692522008417,1170.4325067356224,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.32471345103106186,683.5383286040665,1136.140887858237,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.33131789809715423,663.2206650248745,1102.369953044369,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.33805667504982906,643.2198086124105,1069.1255981758006,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.34493251406609515,623.539161279302,1036.4134777299337,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.3519482028935523,604.1819713331724,1004.2389908701408,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.35910658598065903,585.1513252030124,972.6072676937807,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.3664105656299884,566.4501392868656,941.5231556818554,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.37386310317494137,548.0811519479491,910.9912063953919,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.3814672201803922,530.0469156870137,881.015662464756,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.3892259996677556,512.3497895191954,851.6004449188639,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.39714258736497016,494.991931584077,822.7491409020182,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.4052201929819053,477.975292017972,794.4649918266019,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.41346209151171004,461.3016061175962,766.7508820100983,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.4218716245586293,444.9723878243956,739.6093278450882,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.43045220169282794,428.98892355865803,713.042467550639,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.4392073018327702,413.3522664323431,687.052051553182,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.44814047465571655,398.0632308691746,661.6394335443151,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.4572553420369081,383.12238765998524,636.805562262063,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.4665555995180244,368.53005948062406,612.550974040981,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.47604501780550706,354.2863168988701,588.8757861750612,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.48572744429935966,340.390974895718,565.7796911355985,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.49560680465304147,326.84358992525597,543.2619516842769,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.5056871043650883,313.64345753592056,521.3213969193476,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.5159724304031073,300.78961057437357,499.9564192902074,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.5264669528607998,288.2808179915213,479.16497261282825,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.5371749266486904,276.11558426829055,458.9445711153134,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.5481006932192412,264.29214947671187,439.2922895394267,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.5592486823270552,252.80848998962446,420.2047643202249,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.5706234138248816,241.66231984996148,401.678195862012,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.5822294994961488,230.85109280801927,383.7083519245785,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.5940716449247715,220.37200503247908,366.29057212931707,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.6061546514029871,210.221998498154,349.41977359015465,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.6184834178779974,200.39776505054206,333.0904576694351,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.6310629429382032,190.8957511442863,317.2967178539345,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.6438983268398363,181.71216324956734,302.0322487410784,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.6569947735748142,172.84297391732855,287.29035612023404,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.6703575929806511,164.28392849106243,273.06396812868405,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.6839922028932854,156.0305524496983,259.34564745658196,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.6979041313436917,148.0781593629281,246.12760456986868,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.712099018799172,140.42185943714472,233.40171191487596,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.7265826204502337,133.05656862702384,221.15951906310985,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.7413608085439792,125.97701828473292,209.3922687496508,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.7564395747649565,119.17776531576851,198.0909137536436,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.7718250326644344,112.65320280756862,187.24613456460915,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.787523420139087,106.39757109433042,176.84835777379305,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.8035411019600939,100.40496921891103,166.88777512552483,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.8198845723536787,94.66936675030622,157.3543631595996,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.8365604576341369,89.18461591305714,148.2379033721296,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.853575518890414,83.94446398298071,139.52800281906553,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.8709366547273301,78.94256590194716,131.2141150838049,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.888650904062557,74.17249706299994,123.28556152793611,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.9067254489804847,69.62776621597578,115.73155274226984,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.9251676176441339,65.30182844294374,108.54121011392104,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.9439848872662937,61.188098152242794,101.70358742430368,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.963184887141091,57.279962039690055,95.20769239255856,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,0.9827754017372201,53.57079196563096,89.04250807909821,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.0027643738540857,50.053957696951265,83.19701406469824,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.0231599078421405,46.722839463926064,77.66020732182103,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.043970272888721,43.57084028288591,72.42112269669282,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.0652039063707168,40.59139799708906,67.46885292299828,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.086869417275429,37.77799698992478,62.79256809094116,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.1089755896910076,35.124179526603086,58.38153449879495,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.131531386367882,32.62355668281013,54.22513281793006,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.1545459523526274,30.269818821400587,50.312875506612,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.1780286186957432,28.05674558104431,46.634423412596206,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.201988906234844,25.978215343816316,43.17960150965023,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.2264365294547976,24.028214151996654,39.938413718582105,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.2513814004263775,22.20084404780018,36.901056769093515,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.276833632825022,20.490330813358227,34.05793306476378,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.3028035460313359,18.89103109199018,31.399662519647034,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.3293016693149884,17.397438875610263,28.917093341293082,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.3563387461037144,16.004191346968007,26.601311741407404,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.3839257383391397,14.706074069301732,24.443650561815865,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.412073830921203,13.498025519845791,22.435696809818232,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.440794436242974,12.375140967452277,20.569298103363778,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.4700991988177061,11.332675698328858,18.83656803270039,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.99,1.0,1.5,10.366047597526542,17.229890451185568,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.04000000000000001,6209.636097465583,10321.325335857888,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.040813572341413196,6156.583447269378,10233.144055343239,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.04164369218169419,6103.671201030402,10145.196146784414,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.04249069608552793,6050.897343463635,10057.478260482321,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.043354927463092406,5998.259895801891,9969.987107435885,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.044236736709291076,5945.7569170000725,9882.719461343648,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.045136481345817485,5893.38650497238,9795.672160660222,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.046054526166109215,5841.1467978632045,9708.842110708694,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.04699124338325009,5789.035975351707,9622.226285849032,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.04794701278088078,5737.052259990596,9535.82173170332,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.048922221867178504,5685.1939185787605,9449.625567437268,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.049917266031968895,5633.459263568443,9363.634988099167,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.05093254870703324,5581.846654506736,9277.84726701584,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.05196848152967626,5530.354499511492,9192.25975824584,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.05302548450962092,5478.981256781718,9106.869899089937,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.05410398619929744,5427.725436142297,9021.675212658674,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.055204423867596164,5376.585600623072,8936.673310497032,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.05632724367715431,5325.560368071932,8851.861895265616,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.05747290086524861,5274.648412801835,8767.23876347827,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.05864185992836731,5223.84846727131,8682.801808295273,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.059834594810535956,5173.159323798281,8598.549022372013,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.061051589095473875,5122.579836306479,8514.478500761752,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.06229333620265888,5072.10892210415,8430.588443872104,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.06356033958737974,5021.745563694314,8346.877160473952,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.06485311294485778,4971.488810615835,8263.34307076158,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.06617218041851981,4921.337781314759,8179.984709463114,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.06751807681250759,4871.291665044566,8096.800728998998,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.06889134780850925,4821.349723794817,8013.78990268772,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.07029255018700119,4771.511294246736,7930.951127996249,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.07172225205298974,4721.775789754573,7848.283429833364,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.07318103306634417,4672.142702351657,7765.785963884008,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.0746694846768147,4622.611604779155,7683.458019981374,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.0761882103638305,4573.182152536464,7601.299025514972,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.07773782588117499,4523.854085951102,7519.3085488710685,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.07931895950663795,4474.627232266512,7437.48630290295,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.08093225229674476,4425.501507745381,7355.832148426929,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.0825783583466674,4376.476919786739,7274.346097741281,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.08425794505542122,4327.553569054141,7193.028318163582,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.08597169339645627,4278.731651612463,7111.879135582397,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.08772029819375156,4230.0114610708715,7030.899038019193,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,14.0,0.0,0.08950446840352538,4181.393390728802,6950.08867919528,215.99585198237747,0.6016316602183194
