panel,log10_mass_hinv,x,figure_no_c_x3_ne_n200,halfdome_native_x3_ne_n200,halfdome_paper_x3_ne_n200,figure_simulation_x3_ne_n200,native_percent,paper_percent
1,13.9,0.10510060643522211,0.029924517376545955,0.018356192404412632,0.03051068222997367,0.029670888611070773,-38.65835103225515,1.9588113855000255
1,13.9,0.10882530785994206,0.03252111444977812,0.019948871697921353,0.033157948653636894,0.03253480109914503,-38.6587082409857,1.9582176522339845
1,13.9,0.11268194728092824,0.035329747000514077,0.02167174690175503,0.03602161976298058,0.035400473287556404,-38.65864111214924,1.9583292301992294
1,13.9,0.11667532680377785,0.038365997597807656,0.023534522159863423,0.03911782526757858,0.03846741010666683,-38.65786468899677,1.9596197592784304
1,13.9,0.12081016155551605,0.041646387996592184,0.025547005987001267,0.04246286835658017,0.04178409017840982,-38.65733088523376,1.96050701937176
1,13.9,0.12509160003745115,0.045188468809503536,0.027719721579329507,0.0460742401243821,0.04552893688717085,-38.657532973323924,1.960171119345988
1,13.9,0.12952469749819584,0.049010752124924686,0.030064558374402233,0.04997170255882551,0.04937457741543282,-38.657218934796276,1.9606930974073622
1,13.9,0.13411497382172308,0.053132718805028054,0.03259366686252218,0.054175451555682146,0.05376293935548374,-38.65612828486056,1.962505917456303
1,13.9,0.13886784891260784,0.05757481772791945,0.03531864826699429,0.0587047700484677,0.058552845230326764,-38.65608323086812,1.9625808037952552
1,13.9,0.1437892408268532,0.0623586898311982,0.03825323027460732,0.06358247546468222,0.06340948425761457,-38.65613537077692,1.9624941396247264
1,13.9,0.14888496042913738,0.06750682088434619,0.041411737767812734,0.06883237785854769,0.06873425446889804,-38.655476253636635,1.9635896889182103
1,13.9,0.15416135266928663,0.07304281867424746,0.044808933671371606,0.07447901537480822,0.07445748080390946,-38.65388208633056,1.966239428636829
1,13.9,0.1596246475736493,0.07899144514039155,0.048457670392867344,0.08054375059863553,0.08079362871277893,-38.65453365646939,1.9651564235659391
1,13.9,0.16528164777948962,0.08537811463619943,0.05237579395460301,0.08705624623477586,0.08752460778404998,-38.65430950568658,1.9655289950206045
1,13.9,0.17113903271068875,0.09222940628618384,0.0565797148655945,0.09404377895449006,0.09464540483907626,-38.65328083102898,1.967238803073612
1,13.9,0.1772040957068341,0.09957274032553368,0.061085721402517446,0.10153342226097399,0.10242515477788619,-38.65216403323883,1.9690950846890987
1,13.9,0.18348399800623977,0.10743642335906743,0.06590945599683032,0.10955117616801147,0.11040137115210079,-38.65259663703456,1.9683760337741774
1,13.9,0.18998655904720174,0.11584944527861607,0.0710712513697811,0.11813083663846888,0.11930221648504175,-38.652057246492745,1.9692725799127508
1,13.9,0.19671945663773238,0.12484135218076724,0.07658948676222681,0.12730295266448263,0.1288775725772802,-38.65054693469909,1.9717829394791053
1,13.9,0.2036910742645089,0.1344422624537345,0.08248025882600363,0.13709427924067907,0.13880331427881326,-38.65005146399743,1.9726064844060476
1,13.9,0.21090964356754774,0.14468293231784649,0.08876263715625421,0.14753651282920205,0.14926603394760202,-38.650236255057266,1.9722993345798967
1,13.9,0.21838415276904702,0.15559371707319408,0.09545798459632494,0.15866516160682978,0.1608735996188077,-38.649203584859535,1.9740157838062489
1,13.9,0.2261234272912172,0.16720560384329464,0.10258549324738962,0.17051212565868545,0.1719478720154909,-38.6470962160258,1.9775185396834427
1,13.9,0.23413697249360862,0.17954889743464522,0.11015770981198598,0.18309825944334793,0.18456010362532357,-38.647515308701486,1.976821946230367
1,13.9,0.2424346440733066,0.19265374899988322,0.11819846456340943,0.19646317236782007,0.19774077585960817,-38.64720246711572,1.9773419347988819
1,13.9,0.2510263800756852,0.20654948564798756,0.12672702422928286,0.21063888855732146,0.2122717417139625,-38.645683947498334,1.9798659369712812
1,13.9,0.2599224562931153,0.22126398868274896,0.13575931281159423,0.22565187603712553,0.22727575105005718,-38.643737907912524,1.9831005399925106
1,13.9,0.2691337988663861,0.2368241032034083,0.14530514562161553,0.2415184492931894,0.2430518810048403,-38.644274946620236,1.9822079029469197
1,13.9,0.278671736639331,0.2532547770151181,0.15538844324242757,0.258278367840616,0.2598290446194577,-38.643430511420675,1.9836114780168446
1,13.9,0.2885475313985897,0.27057894923879877,0.1660238619685115,0.27595599258899534,0.27732496708138604,-38.641249647995515,1.9872363926770387
1,13.9,0.29877348001823123,0.28881645205156603,0.17721751065426528,0.2945614773497073,0.29599825860957435,-38.64009151991647,1.9891613712904155
