mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e14,0.01,4.0,2.5895474288211753e-9,1.1035746243448367e-8,3.2616505573995633
1.0e14,0.1,0.003,1.265418868059877e-5,1.2654186641450468e-5,1.6114413592394072e-7
1.0e14,0.1,0.01,1.2246083518385915e-5,1.2246079471294855e-5,3.3048043923677994e-7
1.0e14,0.1,0.03,1.1304371730667221e-5,1.130436453716958e-5,6.36346522586706e-7
1.0e14,0.1,0.1,8.679258920137432e-6,8.679248921302581e-6,1.1520378574436663e-6
1.0e14,0.1,0.3,4.185443681575327e-6,4.185437384789354e-6,1.5044488593796146e-6
1.0e14,0.1,1.0,4.836932904168019e-7,4.836924718744261e-7,1.6922756465032052e-6
1.0e14,0.1,2.0,4.923167451363811e-8,4.923139049392672e-8,5.769044303161053e-6
1.0e14,0.1,4.0,2.170017496214905e-9,2.1699599221223174e-9,2.653162598365011e-5
1.0e14,0.5,0.003,9.244806390510786e-6,9.244806374850189e-6,1.6939887270694953e-9
1.0e14,0.5,0.01,8.980649206360546e-6,8.980649188093751e-6,2.0340170658883494e-9
1.0e14,0.5,0.03,8.37555219091154e-6,8.375552220182676e-6,3.494830647099434e-9
1.0e14,0.5,0.1,6.6639508241437055e-6,6.663950811631457e-6,1.8776021848410096e-9
1.0e14,0.5,0.3,3.5047345731978187e-6,3.5047346190345873e-6,1.3078527816290375e-8
1.0e14,0.5,1.0,4.6290498659498223e-7,4.629049727202833e-7,2.9973103221614394e-8
1.0e14,0.5,2.0,4.5734930759046735e-8,4.573492560817495e-8,1.1262445798188025e-7
1.0e14,0.5,4.0,1.5503393168423062e-9,1.5503391141179016e-9,1.307613129997165e-7
1.0e14,1.0,0.003,8.304800586309556e-6,8.304800586774262e-6,5.5956350664132515e-11
1.0e14,1.0,0.01,8.093114166960233e-6,8.093114180486177e-6,1.671290439375639e-9
1.0e14,1.0,0.03,7.611939821233686e-6,7.611939832374347e-6,1.463577037341679e-9
1.0e14,1.0,0.1,6.239832211303996e-6,6.239832327757654e-6,1.8662946965619653e-8
1.0e14,1.0,0.3,3.5509988520122727e-6,3.5509988944180844e-6,1.1941938993231815e-8
1.0e14,1.0,1.0,5.541742815668712e-7,5.541742767325982e-7,8.723380351405297e-9
1.0e14,1.0,2.0,5.789875765449894e-8,5.789875627910756e-8,2.3755110323264716e-8
1.0e14,1.0,4.0,1.7248933204270342e-9,1.724893240772539e-9,4.617937487960688e-8
1.0e14,3.0,0.003,9.822228864987615e-6,9.822228866033703e-6,1.0650214044005679e-10
1.0e14,3.0,0.01,9.632845410266625e-6,9.632845421984139e-6,1.2164125262614789e-9
1.0e14,3.0,0.03,9.210906609874412e-6,9.210906625488348e-6,1.6951573478252158e-9
1.0e14,3.0,0.1,8.004246747587245e-6,8.004246869174425e-6,1.5190333879644413e-8
1.0e14,3.0,0.3,5.378165388029415e-6,5.378165490432139e-6,1.9040456544772155e-8
1.0e14,3.0,1.0,1.3280809262913462e-6,1.3280809983486518e-6,5.425671290026912e-8
1.0e14,3.0,2.0,2.0039830778163813e-7,2.003983076913316e-7,4.50635195825555e-10
1.0e14,3.0,4.0,7.117923405245336e-9,7.1179229912313725e-9,5.816499271116271e-8
1.0e14,5.0,0.003,1.2017488445020203e-5,1.2017488446003166e-5,8.179434907162886e-11
1.0e14,5.0,0.01,1.1820887473608772e-5,1.1820887475778578e-5,1.8355694741956086e-10
1.0e14,5.0,0.03,1.1387908219782781e-5,1.1387908227573623e-5,6.84132750450317e-10
1.0e14,5.0,0.1,1.0157004776251575e-5,1.015700481116116e-5,3.4369960211222406e-9
1.0e14,5.0,0.3,7.373494325905204e-6,7.373494356470814e-6,4.1453358523568795e-9
1.0e14,5.0,1.0,2.3436777492178914e-6,2.3436778134944534e-6,2.7425511861522978e-8
1.0e14,5.0,2.0,4.6858281652107e-7,4.6858284587730466e-7,6.264897822738646e-8
1.0e14,5.0,4.0,2.345172563563057e-8,2.3451725580584002e-8,2.3472288557258025e-9
1.0e15,0.01,0.003,6.14617600405473e-5,6.163286885804815e-5,0.0027839882455036324
1.0e15,0.01,0.01,5.738386826411109e-5,5.7632340406291045e-5,0.004329999870980261
1.0e15,0.01,0.03,4.78743403828162e-5,4.807267580831549e-5,0.004142833591300521
1.0e15,0.01,0.1,2.5953404006544328e-5,2.635377632793159e-5,0.015426582242788145
1.0e15,0.01,0.3,5.567629235369404e-6,6.521715457088183e-6,0.17136310292678414
1.0e15,0.01,1.0,1.4569987343578898e-7,3.403668169999716e-7,1.3360817615944862
1.0e15,0.01,2.0,6.488928584692182e-9,3.0829118737931625e-8,3.751033754734115
1.0e15,0.01,4.0,1.6517131060251529e-10,1.7201364893233992e-9,9.414257070726448
1.0e15,0.1,0.003,5.4332566741744796e-5,5.4332552819811285e-5,2.5623552035725083e-7
1.0e15,0.1,0.01,5.085099970456406e-5,5.085097311228882e-5,5.229449843158207e-7
1.0e15,0.1,0.03,4.271532431845051e-5,4.271528414340627e-5,9.405300058773491e-7
1.0e15,0.1,0.1,2.3635505822988858e-5,2.3635473426500713e-5,1.3706703967386602e-6
1.0e15,0.1,0.3,5.212506928978439e-6,5.212500255493231e-6,1.2802832302094558e-6
1.0e15,0.1,1.0,1.3153272520588128e-7,1.315317289989043e-7,7.573833625262871e-6
1.0e15,0.1,2.0,5.270611960030855e-9,5.270430875056694e-9,3.435748553193285e-5
1.0e15,0.1,4.0,1.1239541732480971e-10,1.123829052731962e-10,0.00011132172388617079
1.0e15,0.5,0.003,3.976148734091609e-5,3.976148724987634e-5,2.2896465834421065e-9
1.0e15,0.5,0.01,3.752147260988933e-5,3.75214725988865e-5,2.932408760258909e-10
1.0e15,0.5,0.03,3.226422040017949e-5,3.226422029135878e-5,3.3727984849463155e-9
1.0e15,0.5,0.1,1.9225232791289466e-5,1.9225232965387998e-5,9.055730831875053e-9
1.0e15,0.5,0.3,4.798100083799768e-6,4.798099993556285e-6,1.880817024346726e-8
1.0e15,0.5,1.0,1.1692130251348624e-7,1.169212894022287e-7,1.1213745698679389e-7
1.0e15,0.5,2.0,3.386531176422389e-9,3.3865307310024937e-9,1.3152688460582596e-7
1.0e15,0.5,4.0,3.843879452297993e-11,3.843878938731275e-11,1.3360635364723095e-7
1.0e15,1.0,0.003,3.5771572110355076e-5,3.57715721525968e-5,1.1808740651986227e-9
1.0e15,1.0,0.01,3.3987247085656506e-5,3.3987247180145694e-5,2.7801365654056553e-9
1.0e15,1.0,0.03,2.9798331148828453e-5,2.9798331569590613e-5,1.4120326241595649e-8
1.0e15,1.0,0.1,1.895711201420999e-5,1.895711230706725e-5,1.5448411216922864e-8
1.0e15,1.0,0.3,5.414424301507214e-6,5.414424385852349e-6,1.557785833661285e-8
1.0e15,1.0,1.0,1.453648062855208e-7,1.4536480122199007e-7,3.483326427300426e-8
1.0e15,1.0,2.0,3.4800747653695173e-9,3.480074649773916e-9,3.3216413175551907e-8
1.0e15,1.0,4.0,2.337509199253206e-11,2.3375091453737628e-11,2.3049938402408543e-8
