shape_index,x,previous_h,smooth_h,previous_dh_dx,smooth_dh_dx,physical_y_over_A
1.000000000000000000e+00,2.823999999999999844e+00,2.058065339513679703e-01,2.058065339513679703e-01,-6.815931978724690254e-02,-6.815931978724690254e-02,1.166036980758222041e+00
1.000000000000000000e+00,2.827999999999999847e+00,2.055341542481990968e-01,2.055341542481990968e-01,-6.803058376100085125e-02,-6.803058376100085125e-02,1.162852304811487381e+00
1.000000000000000000e+00,2.831999999999999851e+00,2.052622888661736478e-01,2.052622888661736478e-01,-6.790215906458624273e-02,-6.790215906458624273e-02,1.159670242777683713e+00
1.000000000000000000e+00,2.835999999999999854e+00,2.049909365617821055e-01,2.049909365617821055e-01,-6.777404479350519761e-02,-6.777404479350519761e-02,1.156490773985231035e+00
1.000000000000000000e+00,2.839999999999999858e+00,2.047200960951272575e-01,2.047200960951272575e-01,-6.764624004627131648e-02,-6.764624004627131648e-02,1.153313877688983968e+00
1.000000000000000000e+00,2.843999999999999861e+00,2.044497662299116225e-01,2.044497662299116225e-01,-6.751874392439873029e-02,-6.751874392439873029e-02,1.150139533068910591e+00
1.000000000000000000e+00,2.847999999999999865e+00,2.041799457334257106e-01,2.041799457334257106e-01,-6.739155553239110918e-02,-6.739155553239110918e-02,1.146967719228758842e+00
1.000000000000000000e+00,2.851999999999999869e+00,2.039106333765361434e-01,2.039106333765361434e-01,-6.726467397773069901e-02,-6.726467397773069901e-02,1.143798415194700491e+00
1.000000000000000000e+00,2.855999999999999872e+00,2.036418279336736359e-01,2.036418279336736359e-01,-6.713809837086756604e-02,-6.713809837086756604e-02,1.140631599913955352e+00
1.000000000000000000e+00,2.859999999999999876e+00,2.033735281828210617e-01,2.033735281828210617e-01,-6.701182782520861969e-02,-6.701182782520861969e-02,1.137467252253392624e+00
1.000000000000000000e+00,2.863999999999999879e+00,2.031057329055019900e-01,2.031057329055019900e-01,-6.688586145710700981e-02,-6.688586145710700981e-02,1.134305350998116246e+00
1.000000000000000000e+00,2.867999999999999883e+00,2.028384408867685562e-01,2.028384408867685562e-01,-6.676019838585117716e-02,-6.676019838585117716e-02,1.131145874850024047e+00
1.000000000000000000e+00,2.871999999999999886e+00,2.025716509151899158e-01,2.025716509151899158e-01,-6.663483773365422302e-02,-6.663483773365422302e-02,1.127988802426345805e+00
1.000000000000000000e+00,2.875999999999999890e+00,2.023053617828405315e-01,2.023053617828405315e-01,-6.650977862564336207e-02,-6.650977862564336207e-02,1.124834112258162211e+00
1.000000000000000000e+00,2.879999999999999893e+00,2.020395722852885712e-01,2.020395722852885712e-01,-6.638502018984908382e-02,-6.638502018984908382e-02,1.121681782788897186e+00
1.000000000000000000e+00,2.883999999999999897e+00,2.017742812215843062e-01,2.017742812215843062e-01,-6.626056155719467489e-02,-6.626056155719467489e-02,1.118531792372789102e+00
1.000000000000000000e+00,2.887999999999999901e+00,2.015094873942485654e-01,2.015094873942485654e-01,-6.613640186148571354e-02,-6.613640186148571354e-02,1.115384119273337360e+00
1.000000000000000000e+00,2.891999999999999904e+00,2.012451896092610770e-01,2.012451896092610770e-01,-6.601254023939945315e-02,-6.601254023939945315e-02,1.112238741661724983e+00
1.000000000000000000e+00,2.895999999999999908e+00,2.009813866760493117e-01,2.009813866760493117e-01,-6.588897583047445550e-02,-6.588897583047445550e-02,1.109095637615217678e+00
1.000000000000000000e+00,2.899999999999999911e+00,2.007180774074766860e-01,2.007180774074766860e-01,-6.576570777710011306e-02,-6.576570777710011306e-02,1.105954785115535133e+00
1.000000000000000000e+00,2.903999999999999915e+00,2.004552606198315989e-01,2.004552606198315989e-01,-6.564273522450626841e-02,-6.564273522450626841e-02,1.102816162047200788e+00
1.000000000000000000e+00,2.907999999999999918e+00,2.001929351328156359e-01,2.001929351328156359e-01,-6.552005732075286137e-02,-6.552005732075286137e-02,1.099679746195859398e+00
1.000000000000000000e+00,2.911999999999999922e+00,1.999310997695327163e-01,1.999310997695327163e-01,-6.539767321671961786e-02,-6.539767321671961786e-02,1.096545515246574842e+00
1.000000000000000000e+00,2.915999999999999925e+00,1.996697533564774640e-01,1.996697533564774640e-01,-6.527558206609584968e-02,-6.527558206609584968e-02,1.093413446782094622e+00
1.000000000000000000e+00,2.919999999999999929e+00,1.994088947235242160e-01,1.994088947235242160e-01,-6.515378302537008781e-02,-6.515378302537008781e-02,1.090283518281089270e+00
1.000000000000000000e+00,2.923999999999999932e+00,1.991485227039157535e-01,1.991485227039157535e-01,-6.503227525382000718e-02,-6.503227525382000718e-02,1.087155707116363557e+00
1.000000000000000000e+00,2.927999999999999936e+00,1.988886361342521170e-01,1.988886361342521170e-01,-6.491105791350226806e-02,-6.491105791350226806e-02,1.084029990553037504e+00
1.000000000000000000e+00,2.931999999999999940e+00,1.986292338544797254e-01,1.986292338544797254e-01,-6.479013016924231594e-02,-6.479013016924231594e-02,1.080906345746699193e+00
1.000000000000000000e+00,2.935999999999999943e+00,1.983703147078801077e-01,1.983703147078801077e-01,-6.466949118862438950e-02,-6.466949118862438950e-02,1.077784749741524939e+00
1.000000000000000000e+00,2.939999999999999947e+00,1.981118775410589117e-01,1.981118775410589117e-01,-6.454914014198150085e-02,-6.454914014198150085e-02,1.074665179468370368e+00
1.000000000000000000e+00,2.943999999999999950e+00,1.978539212039349682e-01,1.978539212039349682e-01,-6.442907620238527699e-02,-6.442907620238527699e-02,1.071547611742829309e+00
1.000000000000000000e+00,2.947999999999999954e+00,1.975964445497295219e-01,1.975964445497295219e-01,-6.430929854563621761e-02,-6.430929854563621761e-02,1.068432023263262032e+00
1.000000000000000000e+00,2.951999999999999957e+00,1.973394464349548239e-01,1.973394464349548239e-01,-6.418980635025366144e-02,-6.418980635025366144e-02,1.065318390608785748e+00
1.000000000000000000e+00,2.955999999999999961e+00,1.970829257194041118e-01,1.970829257194041118e-01,-6.407059879746589137e-02,-6.407059879746589137e-02,1.062206690237239348e+00
1.000000000000000000e+00,2.959999999999999964e+00,1.968268812661399247e-01,1.968268812661399247e-01,-6.395167507120025352e-02,-6.395167507120025352e-02,1.059096898483104621e+00
1.000000000000000000e+00,2.963999999999999968e+00,1.965713119414837784e-01,1.965713119414837784e-01,-6.383303435807353987e-02,-6.383303435807353987e-02,1.055988991555399048e+00
1.000000000000000000e+00,2.967999999999999972e+00,1.963162166150055066e-01,1.963162166150055066e-01,-6.371467584738194079e-02,-6.371467584738194079e-02,1.052882945535531745e+00
1.000000000000000000e+00,2.971999999999999975e+00,1.960615941595122980e-01,1.960615941595122980e-01,-6.359659873109153871e-02,-6.359659873109153871e-02,1.049778736375118093e+00
1.000000000000000000e+00,2.975999999999999979e+00,1.958074434510381767e-01,1.958074434510381767e-01,-6.347880220382851046e-02,-6.347880220382851046e-02,1.046676339893764185e+00
1.000000000000000000e+00,2.979999999999999982e+00,1.955537633688334276e-01,1.955537633688334276e-01,-6.336128546286944052e-02,-6.336128546286944052e-02,1.043575731776806848e+00
1.000000000000000000e+00,2.983999999999999986e+00,1.953005527953537157e-01,1.953005527953537157e-01,-6.324404770813177312e-02,-6.324404770813177312e-02,1.040476887573015707e+00
1.000000000000000000e+00,2.987999999999999989e+00,1.950478106162501224e-01,1.950478106162501224e-01,-6.312708814216413944e-02,-6.312708814216413944e-02,1.037379782692260832e+00
1.000000000000000000e+00,2.991999999999999993e+00,1.947955357203579319e-01,1.947955357203579319e-01,-6.301040597013696232e-02,-6.301040597013696232e-02,1.034284392403129083e+00
1.000000000000000000e+00,2.995999999999999996e+00,1.945437269996868335e-01,1.945437269996868335e-01,-6.289400039983271407e-02,-6.289400039983271407e-02,1.031190691830510264e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.942923833494099306e-01,1.942923833494099306e-01,-6.277787064163665998e-02,-6.277787064163665998e-02,1.028098655953130658e+00
1.000000000000000000e+00,3.004000000000000004e+00,1.940415036678537208e-01,1.940415036678537208e-01,-6.266201590852724101e-02,-6.266201590852724101e-02,1.025008259601049465e+00
1.000000000000000000e+00,3.008000000000000007e+00,1.937910868564876044e-01,1.937910868564876044e-01,-6.254643541606684509e-02,-6.254643541606684509e-02,1.021919477453107516e+00
1.000000000000000000e+00,3.012000000000000011e+00,1.935411318199135589e-01,1.935411318199135589e-01,-6.243112838239225915e-02,-6.243112838239225915e-02,1.018832284034330904e+00
1.000000000000000000e+00,3.016000000000000014e+00,1.932916374658559255e-01,1.932916374658559255e-01,-6.231609402820542654e-02,-6.231609402820542654e-02,1.015746653713288206e+00
1.000000000000000000e+00,3.020000000000000018e+00,1.930426027051510562e-01,1.930426027051510562e-01,-6.220133157676418362e-02,-6.220133157676418362e-02,1.012662560699399750e+00
1.000000000000000000e+00,3.024000000000000021e+00,1.927940264517372104e-01,1.927940264517372104e-01,-6.208684025387295469e-02,-6.208684025387295469e-02,1.009579979040198250e+00
1.000000000000000000e+00,3.028000000000000025e+00,1.925459076226443411e-01,1.925459076226443411e-01,-6.197261928787348856e-02,-6.197261928787348856e-02,1.006498882618538815e+00
1.000000000000000000e+00,3.032000000000000028e+00,1.922982451379839919e-01,1.922982451379839919e-01,-6.185866790963573392e-02,-6.185866790963573392e-02,1.003419245149758332e+00
1.000000000000000000e+00,3.036000000000000032e+00,1.920510379209391383e-01,1.920510379209391383e-01,-6.174498535254862447e-02,-6.174498535254862447e-02,1.000341040178782226e+00
1.000000000000000000e+00,3.040000000000000036e+00,1.918042848977543069e-01,1.918042848977543069e-01,-6.163157085251104450e-02,-6.163157085251104450e-02,9.972642410771797028e-01
1.000000000000000000e+00,3.044000000000000039e+00,1.915579849977252502e-01,1.915579849977252502e-01,-6.151842364792263484e-02,-6.151842364792263484e-02,9.941888210401588211e-01
1.000000000000000000e+00,3.048000000000000043e+00,1.913121371531892323e-01,1.913121371531892323e-01,-6.140554297967480701e-02,-6.140554297967480701e-02,9.911147530835121566e-01
1.000000000000000000e+00,3.052000000000000046e+00,1.910667402995150088e-01,1.910667402995150088e-01,-6.129292809114174345e-02,-6.129292809114174345e-02,9.880420100405019612e-01
1.000000000000000000e+00,3.056000000000000050e+00,1.908217933750928352e-01,1.908217933750928352e-01,-6.118057822817132146e-02,-6.118057822817132146e-02,9.849705645586843694e-01
1.000000000000000000e+00,3.060000000000000053e+00,1.905772953213245857e-01,1.905772953213245857e-01,-6.106849263907628000e-02,-6.106849263907628000e-02,9.819003890966770953e-01
1.000000000000000000e+00,3.064000000000000057e+00,1.903332450826141220e-01,1.903332450826141220e-01,-6.095667057462522687e-02,-6.095667057462522687e-02,9.788314559208655119e-01
1.000000000000000000e+00,3.068000000000000060e+00,1.900896416063571903e-01,1.900896416063571903e-01,-6.084511128803381935e-02,-6.084511128803381935e-02,9.757637371020416728e-01
1.000000000000000000e+00,3.072000000000000064e+00,1.898464838429319290e-01,1.898464838429319290e-01,-6.073381403495585473e-02,-6.073381403495585473e-02,9.726972045119846033e-01
1.000000000000000000e+00,3.076000000000000068e+00,1.896037707456888488e-01,1.896037707456888488e-01,-6.062277807347446479e-02,-6.062277807347446479e-02,9.696318298199682051e-01
1.000000000000000000e+00,3.080000000000000071e+00,1.893615012709414791e-01,1.893615012709414791e-01,-6.051200266409340750e-02,-6.051200266409340750e-02,9.665675844892085422e-01
1.000000000000000000e+00,3.084000000000000075e+00,1.891196743779561817e-01,1.891196743779561817e-01,-6.040148706972824078e-02,-6.040148706972824078e-02,9.635044397732328569e-01
1.000000000000000000e+00,3.088000000000000078e+00,1.888782890289432692e-01,1.888782890289432692e-01,-6.029123055569767659e-02,-6.029123055569767659e-02,9.604423667121887442e-01
1.000000000000000000e+00,3.092000000000000082e+00,1.886373441890467073e-01,1.886373441890467073e-01,-6.018123238971485878e-02,-6.018123238971485878e-02,9.573813361290701707e-01
1.000000000000000000e+00,3.096000000000000085e+00,1.883968388263347893e-01,1.883968388263347893e-01,-6.007149184187870333e-02,-6.007149184187870333e-02,9.543213186258734382e-01
1.000000000000000000e+00,3.099999999999999645e+00,1.881567719117909210e-01,1.881567719117909210e-01,-5.996200818466536353e-02,-5.996200818466536353e-02,9.512622845796799842e-01
1.000000000000000000e+00,3.104000000000000092e+00,1.879171424193036288e-01,1.879171424193036288e-01,-5.985278069291954245e-02,-5.985278069291954245e-02,9.482042041386524733e-01
1.000000000000000000e+00,3.107999999999999652e+00,1.876779493256574560e-01,1.876779493256574560e-01,-5.974380864384608303e-02,-5.974380864384608303e-02,9.451470472179611670e-01
1.000000000000000000e+00,3.112000000000000099e+00,1.874391916105233313e-01,1.874391916105233313e-01,-5.963509131700128058e-02,-5.963509131700128058e-02,9.420907834956171456e-01
1.000000000000000000e+00,3.115999999999999659e+00,1.872008682564493820e-01,1.872008682564493820e-01,-5.952662799428462548e-02,-5.952662799428462548e-02,9.390353824082314782e-01
1.000000000000000000e+00,3.120000000000000107e+00,1.869629782488513581e-01,1.869629782488513581e-01,-5.941841795993008796e-02,-5.941841795993008796e-02,9.359808131466786918e-01
1.000000000000000000e+00,3.123999999999999666e+00,1.867255205760035008e-01,1.867255205760035008e-01,-5.931046050049797180e-02,-5.931046050049797180e-02,9.329270446516805260e-01
1.000000000000000000e+00,3.128000000000000114e+00,1.864884942290290781e-01,1.864884942290290781e-01,-5.920275490486627545e-02,-5.920275490486627545e-02,9.298740456092889906e-01
1.000000000000000000e+00,3.131999999999999673e+00,1.862518982018913083e-01,1.862518982018913083e-01,-5.909530046422260818e-02,-5.909530046422260818e-02,9.268217844462870447e-01
1.000000000000000000e+00,3.136000000000000121e+00,1.860157314913840898e-01,1.860157314913840898e-01,-5.898809647205557893e-02,-5.898809647205557893e-02,9.237702293254834718e-01
1.000000000000000000e+00,3.139999999999999680e+00,1.857799930971226199e-01,1.857799930971226199e-01,-5.888114222414680965e-02,-5.888114222414680965e-02,9.207193481409176039e-01
1.000000000000000000e+00,3.144000000000000128e+00,1.855446820215345682e-01,1.855446820215345682e-01,-5.877443701856238656e-02,-5.877443701856238656e-02,9.176691085129575765e-01
1.000000000000000000e+00,3.147999999999999687e+00,1.853097972698506957e-01,1.853097972698506957e-01,-5.866798015564490820e-02,-5.866798015564490820e-02,9.146194777832997724e-01
1.000000000000000000e+00,3.152000000000000135e+00,1.850753378500957780e-01,1.850753378500957780e-01,-5.856177093800500610e-02,-5.856177093800500610e-02,9.115704230098584659e-01
1.000000000000000000e+00,3.155999999999999694e+00,1.848413027730798908e-01,1.848413027730798908e-01,-5.845580867051350382e-02,-5.845580867051350382e-02,9.085219109615521038e-01
1.000000000000000000e+00,3.160000000000000142e+00,1.846076910523887227e-01,1.846076910523887227e-01,-5.835009266029299313e-02,-5.835009266029299313e-02,9.054739081129685729e-01
1.000000000000000000e+00,3.163999999999999702e+00,1.843745017043754708e-01,1.843745017043754708e-01,-5.824462221670993756e-02,-5.824462221670993756e-02,9.024263806389302145e-01
1.000000000000000000e+00,3.168000000000000149e+00,1.841417337481508765e-01,1.841417337481508765e-01,-5.813939665136649143e-02,-5.813939665136649143e-02,8.993792944089235020e-01
1.000000000000000000e+00,3.171999999999999709e+00,1.839093862055752315e-01,1.839093862055752315e-01,-5.803441527809252015e-02,-5.803441527809252015e-02,8.963326149814254684e-01
1.000000000000000000e+00,3.176000000000000156e+00,1.836774581012486918e-01,1.836774581012486918e-01,-5.792967741293751638e-02,-5.792967741293751638e-02,8.932863075980911338e-01
1.000000000000000000e+00,3.179999999999999716e+00,1.834459484625033110e-01,1.834459484625033110e-01,-5.782518237416280765e-02,-5.782518237416280765e-02,8.902403371778281338e-01
1.000000000000000000e+00,3.184000000000000163e+00,1.832148563193930491e-01,1.832148563193930491e-01,-5.772092948223326442e-02,-5.772092948223326442e-02,8.871946683107224674e-01
1.000000000000000000e+00,3.187999999999999723e+00,1.829841807046861668e-01,1.829841807046861668e-01,-5.761691805980986153e-02,-5.761691805980986153e-02,8.841492652518510020e-01
1.000000000000000000e+00,3.191999999999999726e+00,1.827539206538555672e-01,1.827539206538555672e-01,-5.751314743174134464e-02,-5.751314743174134464e-02,8.811040919149363271e-01
1.000000000000000000e+00,3.195999999999999730e+00,1.825240752050704685e-01,1.825240752050704685e-01,-5.740961692505663905e-02,-5.740961692505663905e-02,8.780591118658728211e-01
1.000000000000000000e+00,3.199999999999999734e+00,1.822946433991878001e-01,1.822946433991878001e-01,-5.730632586895693936e-02,-5.730632586895693936e-02,8.750142883161016183e-01
1.000000000000000000e+00,3.203999999999999737e+00,1.820656242797430435e-01,1.820656242797430435e-01,-5.720327359480791019e-02,-5.720327359480791019e-02,8.719695841158345839e-01
1.000000000000000000e+00,3.207999999999999741e+00,1.818370168929420716e-01,1.818370168929420716e-01,-5.710045943613199088e-02,-5.710045943613199088e-02,8.689249617471280773e-01
1.000000000000000000e+00,3.211999999999999744e+00,1.816088202876525448e-01,1.816088202876525448e-01,-5.699788272860053379e-02,-5.699788272860053379e-02,8.658803833167969533e-01
1.000000000000000000e+00,3.215999999999999748e+00,1.813810335153947795e-01,1.813810335153947795e-01,-5.689554281002622005e-02,-5.689554281002622005e-02,8.628358105491605867e-01
1.000000000000000000e+00,3.219999999999999751e+00,1.811536556303338652e-01,1.811536556303338652e-01,-5.679343902035532965e-02,-5.679343902035532965e-02,8.597912047786309131e-01
1.000000000000000000e+00,3.223999999999999755e+00,1.809266856892706998e-01,1.809266856892706998e-01,-5.669157070166007395e-02,-5.669157070166007395e-02,8.567465269421188356e-01
1.000000000000000000e+00,3.227999999999999758e+00,1.807001227516338293e-01,1.807001227516338293e-01,-5.658993719813103229e-02,-5.658993719813103229e-02,8.537017375712708800e-01
1.000000000000000000e+00,3.231999999999999762e+00,1.804739658794705104e-01,1.804739658794705104e-01,-5.648853785606951228e-02,-5.648853785606951228e-02,8.506567967845160005e-01
1.000000000000000000e+00,3.235999999999999766e+00,1.802482141374388003e-01,1.802482141374388003e-01,-5.638737202388002800e-02,-5.638737202388002800e-02,8.476116642789323086e-01
1.000000000000000000e+00,3.239999999999999769e+00,1.800228665927990079e-01,1.800228665927990079e-01,-5.628643905206276443e-02,-5.628643905206276443e-02,8.445662993219159587e-01
1.000000000000000000e+00,3.243999999999999773e+00,1.797979223154051454e-01,1.797979223154051454e-01,-5.618573829320604174e-02,-5.618573829320604174e-02,8.415206607426518604e-01
1.000000000000000000e+00,3.247999999999999776e+00,1.795733803776966564e-01,1.795733803776966564e-01,-5.608526910197887683e-02,-5.608526910197887683e-02,8.384747069233797756e-01
1.000000000000000000e+00,3.251999999999999780e+00,1.793492398546902289e-01,1.793492398546902289e-01,-5.598503083512351708e-02,-5.598503083512351708e-02,8.354283957904518054e-01
1.000000000000000000e+00,3.255999999999999783e+00,1.791254998239714957e-01,1.791254998239714957e-01,-5.588502285144805737e-02,-5.588502285144805737e-02,8.323816848051706074e-01
1.000000000000000000e+00,3.259999999999999787e+00,1.789021593656866804e-01,1.789021593656866804e-01,-5.578524451181901544e-02,-5.578524451181901544e-02,8.293345309544044586e-01
1.000000000000000000e+00,3.263999999999999790e+00,1.786792175625344925e-01,1.786792175625344925e-01,-5.568569517915399752e-02,-5.568569517915399752e-02,8.262868907409732788e-01
1.000000000000000000e+00,3.267999999999999794e+00,1.784566734997576620e-01,1.784566734997576620e-01,-5.558637421841435000e-02,-5.558637421841435000e-02,8.232387201737950688e-01
1.000000000000000000e+00,3.271999999999999797e+00,1.782345262651353068e-01,1.782345262651353068e-01,-5.548728099659786667e-02,-5.548728099659786667e-02,8.201899747577926503e-01
1.000000000000000000e+00,3.275999999999999801e+00,1.780127749489743560e-01,1.780127749489743560e-01,-5.538841488273150981e-02,-5.538841488273150981e-02,8.171406094835433898e-01
1.000000000000000000e+00,3.279999999999999805e+00,1.777914186441015287e-01,1.777914186441015287e-01,-5.528977524786417297e-02,-5.528977524786417297e-02,8.140905788166725721e-01
1.000000000000000000e+00,3.283999999999999808e+00,1.775704564458554235e-01,1.775704564458554235e-01,-5.519136146505942975e-02,-5.519136146505942975e-02,8.110398366869775444e-01
1.000000000000000000e+00,3.287999999999999812e+00,1.773498874520783031e-01,1.773498874520783031e-01,-5.509317290938839373e-02,-5.509317290938839373e-02,8.079883364772779686e-01
1.000000000000000000e+00,3.291999999999999815e+00,1.771297107631081280e-01,1.771297107631081280e-01,-5.499520895792250896e-02,-5.499520895792250896e-02,8.049360310119791917e-01
1.000000000000000000e+00,3.295999999999999819e+00,1.769099254817706468e-01,1.769099254817706468e-01,-5.489746898972642369e-02,-5.489746898972642369e-02,8.018828725453448492e-01
1.000000000000000000e+00,3.299999999999999822e+00,1.766905307133713188e-01,1.766905307133713188e-01,-5.479995238585087802e-02,-5.479995238585087802e-02,7.988288127494629354e-01
1.000000000000000000e+00,3.303999999999999826e+00,1.764715255656874870e-01,1.764715255656874870e-01,-5.470265852932566786e-02,-5.470265852932566786e-02,7.957738027019044535e-01
1.000000000000000000e+00,3.307999999999999829e+00,1.762529091489603295e-01,1.762529091489603295e-01,-5.460558680515251173e-02,-5.460558680515251173e-02,7.927177928730551049e-01
1.000000000000000000e+00,3.311999999999999833e+00,1.760346805758872257e-01,1.760346805758872257e-01,-5.450873660029804252e-02,-5.450873660029804252e-02,7.896607331131186847e-01
1.000000000000000000e+00,3.315999999999999837e+00,1.758168389616137361e-01,1.758168389616137361e-01,-5.441210730368691018e-02,-5.441210730368691018e-02,7.866025726387733119e-01
1.000000000000000000e+00,3.319999999999999840e+00,1.755993834237256634e-01,1.755993834237256634e-01,-5.431569830619460693e-02,-5.431569830619460693e-02,7.835432600194737196e-01
1.000000000000000000e+00,3.323999999999999844e+00,1.753823130822416698e-01,1.753823130822416698e-01,-5.421950900064072265e-02,-5.421950900064072265e-02,7.804827431633917234e-01
1.000000000000000000e+00,3.327999999999999847e+00,1.751656270596050335e-01,1.751656270596050335e-01,-5.412353878178188804e-02,-5.412353878178188804e-02,7.774209693029713319e-01
1.000000000000000000e+00,3.331999999999999851e+00,1.749493244806762937e-01,1.749493244806762937e-01,-5.402778704630491896e-02,-5.402778704630491896e-02,7.743578849800997199e-01
1.000000000000000000e+00,3.335999999999999854e+00,1.747334044727253954e-01,1.747334044727253954e-01,-5.393225319281997471e-02,-5.393225319281997471e-02,7.712934360308703052e-01
1.000000000000000000e+00,3.339999999999999858e+00,1.745178661654238073e-01,1.745178661654238073e-01,-5.383693662185366768e-02,-5.383693662185366768e-02,7.682275675699297146e-01
1.000000000000000000e+00,3.343999999999999861e+00,1.743027086908373324e-01,1.743027086908373324e-01,-5.374183673584231880e-02,-5.374183673584231880e-02,7.651602239743958700e-01
1.000000000000000000e+00,3.347999999999999865e+00,1.740879311834180876e-01,1.740879311834180876e-01,-5.364695293912508794e-02,-5.364695293912508794e-02,7.620913488673258795e-01
1.000000000000000000e+00,3.351999999999999869e+00,1.738735327799970642e-01,1.738735327799970642e-01,-5.355228463793720861e-02,-5.355228463793720861e-02,7.590208851007261837e-01
1.000000000000000000e+00,3.355999999999999872e+00,1.736595126197764682e-01,1.736595126197764682e-01,-5.345783124040333345e-02,-5.345783124040333345e-02,7.559487747380849720e-01
1.000000000000000000e+00,3.359999999999999876e+00,1.734458698443223645e-01,1.734458698443223645e-01,-5.336359215653076193e-02,-5.336359215653076193e-02,7.528749590364099964e-01
1.000000000000000000e+00,3.363999999999999879e+00,1.732326035975569334e-01,1.732326035975569334e-01,-5.326956679820271656e-02,-5.326956679820271656e-02,7.497993784277583451e-01
1.000000000000000000e+00,3.367999999999999883e+00,1.730197130257511151e-01,1.730197130257511151e-01,-5.317575457917179255e-02,-5.317575457917179255e-02,7.467219725002360864e-01
1.000000000000000000e+00,3.371999999999999886e+00,1.728071972775170329e-01,1.728071972775170329e-01,-5.308215491505320627e-02,-5.308215491505320627e-02,7.436426799784505715e-01
1.000000000000000000e+00,3.375999999999999890e+00,1.725950555038008871e-01,1.725950555038008871e-01,-5.298876722331824496e-02,-5.298876722331824496e-02,7.405614387033996326e-01
1.000000000000000000e+00,3.379999999999999893e+00,1.723832868578750177e-01,1.723832868578750177e-01,-5.289559092328768863e-02,-5.289559092328768863e-02,7.374781856117699208e-01
1.000000000000000000e+00,3.383999999999999897e+00,1.721718904953308260e-01,1.721718904953308260e-01,-5.280262543612518344e-02,-5.280262543612518344e-02,7.343928567146311703e-01
1.000000000000000000e+00,3.387999999999999901e+00,1.719608655740715863e-01,1.719608655740715863e-01,-5.270987018483078157e-02,-5.270987018483078157e-02,7.313053870755010788e-01
1.000000000000000000e+00,3.391999999999999904e+00,1.717502112543047021e-01,1.717502112543047021e-01,-5.261732459423439090e-02,-5.261732459423439090e-02,7.282157107877557101e-01
1.000000000000000000e+00,3.395999999999999908e+00,1.715399266985346838e-01,1.715399266985346838e-01,-5.252498809098932880e-02,-5.252498809098932880e-02,7.251237609513668803e-01
1.000000000000000000e+00,3.399999999999999911e+00,1.713300110715557656e-01,1.713300110715557656e-01,-5.243286010356578569e-02,-5.243286010356578569e-02,7.220294696489352182e-01
1.000000000000000000e+00,3.403999999999999915e+00,1.711204635404447449e-01,1.711204635404447449e-01,-5.234094006224444817e-02,-5.234094006224444817e-02,7.189327679210014699e-01
1.000000000000000000e+00,3.407999999999999918e+00,1.709112832745536270e-01,1.709112832745536270e-01,-5.224922739911007363e-02,-5.224922739911007363e-02,7.158335857405985214e-01
1.000000000000000000e+00,3.411999999999999922e+00,1.707024694455025471e-01,1.707024694455025471e-01,-5.215772154804514116e-02,-5.215772154804514116e-02,7.127318519870258218e-01
1.000000000000000000e+00,3.415999999999999925e+00,1.704940212271723599e-01,1.704940212271723599e-01,-5.206642194472337060e-02,-5.206642194472337060e-02,7.096274944188075695e-01
1.000000000000000000e+00,3.419999999999999929e+00,1.702859377956978948e-01,1.702859377956978948e-01,-5.197532802660351919e-02,-5.197532802660351919e-02,7.065204396458145686e-01
1.000000000000000000e+00,3.423999999999999932e+00,1.700782183294603789e-01,1.700782183294603789e-01,-5.188443923292301863e-02,-5.188443923292301863e-02,7.034106131005044560e-01
1.000000000000000000e+00,3.427999999999999936e+00,1.698708620090806642e-01,1.698708620090806642e-01,-5.179375500469160509e-02,-5.179375500469160509e-02,7.002979390082596511e-01
1.000000000000000000e+00,3.431999999999999940e+00,1.696638680174119562e-01,1.696638680174119562e-01,-5.170327478468524085e-02,-5.170327478468524085e-02,6.971823403567762867e-01
1.000000000000000000e+00,3.435999999999999943e+00,1.694572355395329299e-01,1.694572355395329299e-01,-5.161299801743961940e-02,-5.161299801743961940e-02,6.940637388644762540e-01
1.000000000000000000e+00,3.439999999999999947e+00,1.692509637627404584e-01,1.692509637627404584e-01,-5.152292414924421193e-02,-5.152292414924421193e-02,6.909420549478982876e-01
1.000000000000000000e+00,3.443999999999999950e+00,1.690450518765428956e-01,1.690450518765428956e-01,-5.143305262813580025e-02,-5.143305262813580025e-02,6.878172076880301189e-01
1.000000000000000000e+00,3.447999999999999954e+00,1.688394990726529432e-01,1.688394990726529432e-01,-5.134338290389262732e-02,-5.134338290389262732e-02,6.846891147955382895e-01
1.000000000000000000e+00,3.451999999999999957e+00,1.686343045449806843e-01,1.686343045449806843e-01,-5.125391442802787467e-02,-5.125391442802787467e-02,6.815576925748507708e-01
1.000000000000000000e+00,3.455999999999999961e+00,1.684294674896266442e-01,1.684294674896266442e-01,-5.116464665378388232e-02,-5.116464665378388232e-02,6.784228558870493142e-01
1.000000000000000000e+00,3.459999999999999964e+00,1.682249871048750456e-01,1.682249871048750456e-01,-5.107557903612579969e-02,-5.107557903612579969e-02,6.752845181115179063e-01
1.000000000000000000e+00,3.463999999999999968e+00,1.680208625911866760e-01,1.680208625911866760e-01,-5.098671103173568753e-02,-5.098671103173568753e-02,6.721425911063008130e-01
1.000000000000000000e+00,3.467999999999999972e+00,1.678170931511923369e-01,1.678170931511923369e-01,-5.089804209900632842e-02,-5.089804209900632842e-02,6.689969851671125900e-01
