mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e12,1.0,0.1,8.13588959068801e-7,8.135889606970062e-7,2.0012627111043457e-9
1.0e12,1.0,0.3,7.345344789833674e-7,7.34534485775086e-7,9.24628973386632e-9
1.0e12,1.0,1.0,5.249392999654085e-7,5.249393030684648e-7,5.91126680937748e-9
1.0e12,1.0,2.0,3.3525828825006846e-7,3.352582883523033e-7,3.049436259061622e-10
1.0e12,1.0,4.0,1.52438860844153e-7,1.5243885666886064e-7,2.7389947310219043e-8
1.0e12,3.0,0.003,4.348339645259318e-6,4.348339645640475e-6,8.765566050783491e-11
1.0e12,3.0,0.01,4.321776150063114e-6,4.321776150637941e-6,1.3300716084074793e-10
1.0e12,3.0,0.03,4.266013294738012e-6,4.266013298000118e-6,7.646732136379342e-10
1.0e12,3.0,0.1,4.117502632343091e-6,4.117502637416018e-6,1.2320398035114977e-9
1.0e12,3.0,0.3,3.7734760959129712e-6,3.7734761281908134e-6,8.553874719652299e-9
1.0e12,3.0,1.0,2.8281380338615052e-6,2.8281380504172965e-6,5.85395443231107e-9
1.0e12,3.0,2.0,1.8987389931031936e-6,1.8987390055887384e-6,6.575703537237132e-9
1.0e12,3.0,4.0,9.056194008259931e-7,9.056193906710435e-7,1.121326420605584e-8
1.0e12,5.0,0.003,1.240802250454931e-5,1.2408022504819337e-5,2.1762369684097393e-11
1.0e12,5.0,0.01,1.2337768858039054e-5,1.2337768860759858e-5,2.2052648596115887e-10
1.0e12,5.0,0.03,1.2190746476983903e-5,1.219074647994693e-5,2.4305535362145747e-10
1.0e12,5.0,0.1,1.1801483292569577e-5,1.1801483322294021e-5,2.5187041341467875e-9
1.0e12,5.0,0.3,1.0903729891530839e-5,1.0903729931383081e-5,3.6549183679568387e-9
1.0e12,5.0,1.0,8.399281588492885e-6,8.399281755456093e-6,1.987827236149542e-8
1.0e12,5.0,2.0,5.8296859895661705e-6,5.829686010205938e-6,3.5404597031885032e-9
1.0e12,5.0,4.0,2.907788676121392e-6,2.907788683452822e-6,2.5213078291841384e-9
1.0e13,0.01,0.003,4.632770150488903e-6,4.635427360312374e-6,0.0005735682404166553
1.0e13,0.01,0.01,4.593508070952362e-6,4.59921393700116e-6,0.0012421587076072438
1.0e13,0.01,0.03,4.509736568999665e-6,4.520499061695319e-6,0.0023865014133279683
1.0e13,0.01,0.1,4.280706482107023e-6,4.298477214169989e-6,0.004151354954432307
1.0e13,0.01,0.3,3.747495576931829e-6,3.768793478985398e-6,0.0056832360749592414
1.0e13,0.01,1.0,2.4359708379566094e-6,2.488212282520804e-6,0.02144584153068796
1.0e13,0.01,2.0,1.4132544739027904e-6,1.5236208749261204e-6,0.07809379206743028
1.0e13,0.01,4.0,5.814672361395793e-7,7.257639425186632e-7,0.2481596509840942
1.0e13,0.1,0.003,4.894238570622998e-6,4.894238330874436e-6,4.898587580015601e-8
1.0e13,0.1,0.01,4.853305490468159e-6,4.853305005015474e-6,1.000251657057305e-7
1.0e13,0.1,0.03,4.766047393288272e-6,4.766046441086937e-6,1.997884737647837e-7
1.0e13,0.1,0.1,4.5277700500478155e-6,4.527768104892698e-6,4.2960554447191157e-7
1.0e13,0.1,0.3,3.972648041974451e-6,3.972644857513109e-6,8.015966449503864e-7
1.0e13,0.1,1.0,2.596812925521639e-6,2.5968094259644233e-6,1.3476354732144813e-6
1.0e13,0.1,2.0,1.5107611475674403e-6,1.5107587144672593e-6,1.6105128100019073e-6
1.0e13,0.1,4.0,6.190438067463468e-7,6.190424239436858e-7,2.2337719008946877e-6
1.0e13,0.5,0.003,6.840880531854725e-6,6.840880524278233e-6,1.1075317329911627e-9
1.0e13,0.5,0.01,6.786465323350439e-6,6.7864653174386415e-6,8.71115846123871e-10
