mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e15,1.0,2.0,8.431783223156665e-17,8.431782949622481e-17,3.244084634257405e-8
1.0e15,1.0,4.0,4.451149560946989e-22,4.451149717242959e-22,3.511361890140563e-8
1.0e15,3.0,0.003,0.0004214984398718585,0.00042149844162744693,4.165112477139132e-9
1.0e15,3.0,0.01,0.0003677562539991107,0.00036775625641604666,6.572113742109309e-9
1.0e15,3.0,0.03,0.0002495910885911593,0.0002495910987827706,4.083323412729101e-8
1.0e15,3.0,0.1,6.207316703947246e-5,6.207316874274851e-5,2.7439812200213964e-8
1.0e15,3.0,0.3,1.380166717060697e-6,1.3801667585268524e-6,3.0044309040633266e-8
1.0e15,3.0,1.0,3.2480354181072917e-11,3.2480352294854355e-11,5.807259828571887e-8
1.0e15,3.0,2.0,6.905505232010352e-16,6.905504365293218e-16,1.2551103867330937e-7
1.0e15,3.0,4.0,4.549839698307265e-22,4.549839503180412e-22,4.288653365769335e-8
1.0e15,5.0,0.003,0.0012270043945542392,0.0012270043961330873,1.2867502618973958e-9
1.0e15,5.0,0.01,0.0010869357349636273,0.0010869357495415463,1.3411942001440025e-8
1.0e15,5.0,0.03,0.0007722331266672484,0.000772233140157922,1.746969036098278e-8
1.0e15,5.0,0.1,0.0002246218452886984,0.00022462186544423813,8.97309864189566e-8
1.0e15,5.0,0.3,7.061287861955656e-6,7.06128821314568e-6,4.973455713930264e-8
1.0e15,5.0,1.0,2.58766284782664e-10,2.5876622791219953e-10,2.1977540276552077e-7
1.0e15,5.0,2.0,4.5563046075471595e-15,4.556304467176559e-15,3.080799304555626e-8
1.0e15,5.0,4.0,1.1245921574629398e-21,1.124592030580608e-21,1.1282519696287352e-7
5.011872336272715e15,0.01,0.003,0.00018935463260304157,0.00019003942983392342,0.003616479942782469
5.011872336272715e15,0.01,0.01,0.00015185852720486252,0.00015192122738281113,0.00041288546058404485
5.011872336272715e15,0.01,0.03,8.037347162194923e-5,7.980254126356638e-5,0.007103467684814291
5.011872336272715e15,0.01,0.1,9.191771218761632e-6,9.782493846885237e-6,0.06426646334689678
5.011872336272715e15,0.01,0.3,5.1560379294162424e-8,9.770472210253126e-8,0.8949573963586652
5.011872336272715e15,0.01,1.0,5.716980929144968e-13,9.970870080603117e-12,16.440796469640073
5.011872336272715e15,0.01,2.0,5.4437242979723105e-17,6.95466066170222e-15,126.75556367343412
5.011872336272715e15,0.01,4.0,1.3095442301285924e-21,1.2473016423469903e-18,951.4700377813966
5.011872336272715e15,0.1,0.003,0.00020157487476237462,0.0002015747759680903,4.901120956857241e-7
5.011872336272715e15,0.1,0.01,0.00016254214553465445,0.000162541995715518,9.217248607695794e-7
5.011872336272715e15,0.1,0.03,8.737254805569308e-5,8.73724482141297e-5,1.1427109040118566e-6
5.011872336272715e15,0.1,0.1,1.042504065789462e-5,1.0425042072226507e-5,1.3566679801790826e-7
5.011872336272715e15,0.1,0.3,6.125032377202563e-8,6.125041279833495e-8,1.4534830812262811e-6
5.011872336272715e15,0.1,1.0,6.223623454255716e-13,6.22340485020328e-13,3.512488408763392e-5
5.011872336272715e15,0.1,2.0,4.8963029656418684e-17,4.895581244791401e-17,0.00014740118320533124
5.011872336272715e15,0.1,4.0,8.775451922656289e-22,8.771765081665542e-22,0.00042013118221617685
5.011872336272715e15,0.5,0.003,0.0002890074978629946,0.0002890074991746392,4.5384447311391796e-9
5.011872336272715e15,0.5,0.01,0.00023745507992231266,0.00023745508205445126,8.979123888863683e-9
5.011872336272715e15,0.5,0.03,0.00013472829216333617,0.0001347282981186839,4.4202651316993524e-8
5.011872336272715e15,0.5,0.1,1.8755377235095967e-5,1.8755377317390615e-5,4.38778946509899e-9
5.011872336272715e15,0.5,0.3,1.3424587290515736e-7,1.342458512763527e-7,1.6111336764712547e-7
5.011872336272715e15,0.5,1.0,1.0871755070765486e-12,1.0871752324288066e-12,2.5262502711953516e-7
5.011872336272715e15,0.5,2.0,4.431459908035482e-17,4.431458420934755e-17,3.35578061894104e-7
5.011872336272715e15,0.5,4.0,2.69265100681652e-22,2.6926500013521763e-22,3.7341056868811506e-7
5.011872336272715e15,1.0,0.003,0.00048367091420888027,0.0004836709142005395,1.724476117459517e-11
5.011872336272715e15,1.0,0.01,0.00040379472553309656,0.00040379473073593315,1.2884855182804245e-8
5.011872336272715e15,1.0,0.03,0.00024007915938949076,0.00024007915954033196,6.282978581850784e-10
5.011872336272715e15,1.0,0.1,3.8483616242456285e-5,3.848361826063641e-5,5.2442580056322186e-8
5.011872336272715e15,1.0,0.3,3.4214000462382905e-7,3.4214000394691256e-7,1.9784780480591735e-9
5.011872336272715e15,1.0,1.0,2.5590609166726758e-12,2.559060480715231e-12,1.7035836941126092e-7
5.011872336272715e15,1.0,2.0,6.069672143964695e-17,6.069671869805631e-17,4.516867746495734e-8
5.011872336272715e15,1.0,4.0,1.3537538144371846e-22,1.3537538185789738e-22,3.0594848876575043e-9
5.011872336272715e15,3.0,0.003,0.002538535114743164,0.00253853511515981,1.6412848857783047e-10
