beta,P0_lower,P0_upper
8.209131508896122753e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.215404140639895658e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.221676772383670340e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.227949404127443245e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.234222035871217926e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.240494667614990831e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.246767299358765513e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.253039931102538418e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.259312562846313099e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.265585194590086004e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.271857826333860686e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.278130458077635367e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.284403089821408273e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.290675721565182954e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.296948353308955859e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.303220985052730541e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.309493616796503446e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.315766248540278127e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.322038880284051032e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.328311512027825714e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.334584143771598619e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.340856775515373300e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.347129407259146205e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.353402039002920887e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.359674670746693792e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.365947302490468473e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.372219934234241379e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.378492565978016060e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.384765197721788965e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.391037829465563647e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.397310461209336552e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.403583092953111233e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.409855724696884138e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.416128356440658820e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.422400988184431725e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.428673619928206406e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.434946251671979311e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.441218883415753993e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.447491515159526898e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.453764146903301580e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.460036778647074485e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.466309410390849166e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.472582042134623848e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.478854673878396753e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.485127305622171434e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.491399937365944339e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.497672569109719021e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.503945200853491926e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.510217832597266607e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.516490464341039512e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.522763096084814194e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.529035727828587099e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.535308359572361780e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.541580991316134686e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.547853623059909367e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.554126254803682272e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.560398886547456954e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.566671518291229859e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.572944150035004540e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.579216781778777445e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.585489413522552127e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.591762045266325032e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.598034677010099713e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.604307308753872618e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.610579940497647300e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.616852572241420205e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.623125203985194887e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.629397835728967792e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.635670467472742473e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.641943099216515378e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.648215730960290060e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.654488362704062965e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.660760994447837646e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.667033626191610551e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.673306257935385233e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.679578889679159914e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.685851521422932819e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.692124153166707501e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.698396784910480406e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.704669416654255087e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.710942048398027993e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.717214680141802674e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.723487311885575579e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.729759943629350261e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.736032575373123166e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.742305207116897847e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.748577838860670752e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.754850470604445434e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.761123102348218339e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.767395734091993020e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.773668365835765925e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.779940997579540607e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.786213629323313512e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.792486261067088193e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.798758892810861099e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.805031524554635780e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.811304156298408685e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.817576788042183367e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.823849419785956272e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.830122051529730953e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.836394683273503858e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.842667315017278540e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.848939946761051445e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.855212578504826126e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.861485210248599032e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.867757841992373713e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.874030473736148394e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.880303105479921300e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.886575737223695981e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.892848368967468886e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.899121000711243568e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.905393632455016473e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.911666264198791154e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.917938895942564059e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.924211527686338741e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.930484159430111646e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.936756791173886327e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.943029422917659232e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.949302054661433914e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.955574686405206819e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.961847318148981500e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.968119949892754406e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.974392581636529087e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.980665213380301992e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.986937845124076674e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.993210476867849579e+00,1.000000000000000000e+00,6.000000000000000000e+01
8.999483108611624260e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.005755740355397165e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.012028372099171847e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.018301003842944752e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.024573635586719433e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.030846267330492338e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.037118899074267020e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.043391530818039925e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.049664162561814607e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.055936794305587512e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.062209426049362193e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.068482057793135098e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.074754689536909780e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.081027321280684461e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.087299953024457366e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.093572584768232048e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.099845216512004953e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.106117848255779634e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.112390479999552539e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.118663111743327221e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.124935743487100126e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.131208375230874807e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.137481006974647713e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.143753638718422394e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.150026270462195299e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.156298902205969981e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.162571533949742886e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.168844165693517567e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.175116797437290472e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.181389429181065154e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.187662060924838059e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.193934692668612740e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.200207324412385645e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.206479956156160327e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.212752587899933232e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.219025219643707914e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.225297851387480819e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.231570483131255500e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.237843114875028405e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.244115746618803087e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.250388378362575992e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.256661010106350673e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.262933641850123578e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.269206273593898260e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.275478905337672941e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.281751537081445846e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.288024168825220528e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.294296800568993433e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.300569432312768114e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.306842064056541020e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.313114695800315701e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.319387327544088606e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.325659959287863288e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.331932591031636193e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.338205222775410874e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.344477854519183779e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.350750486262958461e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.357023118006731366e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.363295749750506047e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.369568381494278952e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.375841013238053634e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.382113644981826539e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.388386276725601221e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.394658908469374126e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.400931540213148807e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.407204171956921712e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.413476803700696394e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.419749435444469299e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.426022067188243980e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.432294698932016885e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.438567330675791567e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.444839962419564472e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.451112594163339153e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.457385225907112059e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.463657857650886740e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.469930489394659645e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.476203121138434327e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.482475752882209008e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.488748384625981913e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.495021016369756595e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.501293648113529500e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.507566279857304181e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.513838911601077086e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.520111543344851768e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.526384175088624673e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.532656806832399354e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.538929438576172259e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.545202070319946941e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.551474702063719846e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.557747333807494527e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.564019965551267433e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.570292597295042114e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.576565229038815019e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.582837860782589701e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.589110492526362606e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.595383124270137287e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.601655756013910192e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.607928387757684874e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.614201019501457779e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.620473651245232460e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.626746282989005365e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.633018914732780047e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.639291546476552952e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.645564178220327634e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.651836809964100539e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.658109441707875220e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.664382073451648125e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.670654705195422807e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.676927336939197488e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.683199968682970393e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.689472600426745075e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.695745232170517980e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.702017863914292661e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.708290495658065566e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.714563127401840248e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.720835759145613153e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.727108390889387834e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.733381022633160740e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.739653654376935421e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.745926286120708326e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.752198917864483008e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.758471549608255913e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.764744181352030594e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.771016813095803499e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.777289444839578181e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.783562076583351086e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.789834708327125767e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.796107340070898672e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.802379971814673354e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.808652603558446259e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.814925235302220941e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.821197867045993846e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.827470498789768527e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.833743130533541432e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.840015762277316114e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.846288394021089019e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.852561025764863700e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.858833657508636605e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.865106289252411287e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.871378920996184192e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.877651552739958873e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.883924184483733555e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.890196816227506460e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.896469447971281141e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.902742079715054047e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.909014711458828728e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.915287343202601633e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.921559974946376315e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.927832606690149220e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.934105238433923901e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.940377870177696806e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.946650501921471488e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.952923133665244393e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.959195765409019074e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.965468397152791979e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.971741028896566661e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.978013660640339566e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.984286292384114248e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.990558924127887153e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.996831555871661834e+00,1.000000000000000000e+00,6.000000000000000000e+01
1.000310418761543474e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.000937681935920942e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.001564945110298233e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.002192208284675701e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.002819471459052991e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.003446734633430459e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.004073997807807750e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.004701260982185218e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.005328524156562509e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.005955787330939977e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.006583050505317267e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.007210313679694735e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.007837576854072204e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.008464840028449494e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.009092103202826962e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.009719366377204253e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.010346629551581721e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.010973892725959011e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.011601155900336479e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.012228419074713770e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.012855682249091238e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.013482945423468529e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.014110208597845997e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.014737471772223287e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.015364734946600755e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.015991998120978046e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.016619261295355514e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.017246524469732805e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.017873787644110273e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.018501050818487563e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.019128313992865031e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.019755577167242322e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.020382840341619790e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.021010103515997081e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.021637366690374549e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.022264629864751839e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.022891893039129307e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.023519156213506598e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.024146419387884066e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.024773682562261357e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.025400945736638825e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.026028208911016115e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.026655472085393583e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.027282735259770874e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.027909998434148342e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.028537261608525810e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.029164524782903101e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.029791787957280569e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.030419051131657859e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.031046314306035327e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.031673577480412618e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.032300840654790086e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.032928103829167377e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.033555367003544845e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.034182630177922135e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.034809893352299603e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.035437156526676894e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.036064419701054362e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.036691682875431653e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.037318946049809121e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.037946209224186411e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.038573472398563879e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.039200735572941170e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.039827998747318638e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.040455261921695929e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.041082525096073397e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.041709788270450687e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.042337051444828155e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.042964314619205446e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.043591577793582914e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.044218840967960205e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.044846104142337673e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.045473367316714963e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.046100630491092431e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.046727893665469722e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.047355156839847190e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.047982420014224658e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.048609683188601949e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.049236946362979417e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.049864209537356707e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.050491472711734176e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.051118735886111466e+01,1.001610412010813800e+00,6.000000000000000000e+01
1.051745999060488934e+01,1.003521575838697277e+00,6.000000000000000000e+01
1.052373262234866225e+01,1.005435047253457226e+00,6.000000000000000000e+01
1.053000525409243693e+01,1.007350827332690324e+00,6.000000000000000000e+01
1.053627788583620983e+01,1.009268917153924638e+00,6.000000000000000000e+01
1.054255051757998451e+01,1.011189317794616294e+00,6.000000000000000000e+01
1.054882314932375742e+01,1.013112030332150360e+00,6.000000000000000000e+01
1.055509578106753210e+01,1.015037055843847513e+00,6.000000000000000000e+01
1.056136841281130501e+01,1.016964395406950272e+00,6.000000000000000000e+01
1.056764104455507969e+01,1.018894050098634319e+00,6.000000000000000000e+01
1.057391367629885259e+01,1.020826020996007610e+00,6.000000000000000000e+01
1.058018630804262727e+01,1.022760309176104165e+00,6.000000000000000000e+01
1.058645893978640018e+01,1.024696915715889389e+00,6.000000000000000000e+01
1.059273157153017486e+01,1.026635841692260298e+00,6.000000000000000000e+01
1.059900420327394777e+01,1.028577088182041965e+00,6.000000000000000000e+01
1.060527683501772245e+01,1.030520656261986856e+00,6.000000000000000000e+01
1.061154946676149535e+01,1.032466547008782376e+00,6.000000000000000000e+01
1.061782209850527003e+01,1.034414761499042434e+00,6.000000000000000000e+01
1.062409473024904294e+01,1.036365300809311218e+00,6.000000000000000000e+01
1.063036736199281762e+01,1.038318166016063193e+00,6.000000000000000000e+01
1.063663999373659053e+01,1.040273358195702214e+00,6.000000000000000000e+01
