case,mass_Msun,z,r_over_R200,theta_rad,native_evaluations,native_relative_error,native_y,scaled_evaluations,scaled_relative_error,log_y_scaled,outside_painted_disc
slow_fit_trial,1.0e12,0.1,749894.2093324559,390.11191047543974,19,2.4065687342439147e-16,1.4092552256825946e-41,19,4.255624177108834e-16,-94.06292745665293,true
slow_fit_trial,1.0e12,0.1,1.0e6,520.2225935611788,19,1.3092907078643396e-16,1.6189441085956418e-42,19,1.4052142909371333e-15,-96.2267997538272,true
slow_fit_trial,1.0e12,0.1,1.333521432163324e6,693.7279780094219,19,2.8611030387840395e-16,1.852142730620463e-43,19,0.0,-98.39481579712,true
slow_fit_trial,1.0e12,0.1,1.778279410038923e6,925.1011267668914,19,1.5667460343427637e-16,2.1139239699204552e-44,19,4.95534980138022e-16,-100.56519816996962,true
slow_fit_trial,1.0e12,0.1,2.3713737056616554e6,1233.6421794620899,19,0.0,2.4094683180300345e-45,19,8.24576301557249e-16,-102.73692307649384,true
slow_fit_trial,1.0e12,0.1,3.1622776601683795e6,1645.0882859333703,19,3.7715034620206365e-16,2.7442487708540235e-46,19,8.788128261980212e-16,-104.9094069120396,true
slow_fit_trial,1.0e12,0.1,4.216965034285823e6,2193.7604870929763,19,6.21154277472956e-16,3.124206854262279e-47,19,2.3425424194213807e-15,-107.0823189263822,true
slow_fit_trial,1.0e12,0.1,5.623413251903491e6,2925.426626571537,19,0.0,3.555914202851452e-48,19,5.855369530120291e-16,-109.2554722737857,true
slow_fit_trial,1.0e12,0.1,7.498942093324558e6,3901.119104754397,19,1.2488328643981975e-16,4.046725235081025e-49,19,3.64322062430087e-15,-111.42876158660071,true
slow_fit_trial,1.0e12,0.1,1.0e7,5202.225935611788,19,1.3718137601632006e-16,4.604928538329324e-50,19,2.2554243378225497e-15,-113.60212749839353,true
slow_fit_trial,1.0e12,0.1,1.333521432163324e7,6937.27978009422,19,3.0139408992133347e-16,5.2399039535722164e-51,19,8.097091289086226e-16,-115.7755365740023,true
slow_fit_trial,1.0e12,0.1,1.7782794100389227e7,9251.011267668913,19,0.0,5.962291288367121e-52,19,3.0849458126077276e-16,-117.948969984136,true
slow_fit_trial,1.0e12,0.1,2.3713737056616552e7,12336.421794620897,19,1.8186578365757388e-16,6.784175754850708e-53,19,1.2341309113921938e-15,-120.12241712327057,true
slow_fit_trial,1.0e12,0.1,3.162277660168379e7,16450.882859333702,19,1.9979309647535374e-16,7.719294747246424e-54,19,1.097149267068967e-15,-122.29587201579842,true
slow_fit_trial,1.0e12,0.1,4.2169650342858225e7,21937.604870929757,19,2.1948854600337985e-16,8.78327040431615e-55,19,1.6459470035115581e-15,-124.46933129297292,true
slow_fit_trial,1.0e12,0.1,5.623413251903491e7,29254.266265715363,19,1.205630783716595e-16,9.99387248274593e-56,19,2.8045929197079735e-15,-126.64279305420698,true
slow_fit_trial,1.0e12,0.1,7.498942093324558e7,39011.19104754397,19,1.3244860960445907e-16,1.1371316344617787e-56,19,2.1139007513884194e-15,-128.8162562261062,true
slow_fit_trial,1.0e12,0.1,1.0e8,52022.25935611788,19,0.0,1.2938601300107645e-57,19,1.3010442444291674e-15,-130.98972020160596,true
slow_fit_trial,1.0e12,1.0,0.003,2.540452122758492e-7,969,2.4966124472369418e-14,1.4919282265282202e-7,209,4.4928043872520206e-11,-15.71802625587795,false
slow_fit_trial,1.0e12,1.0,0.1,8.468173742528307e-6,779,2.657381090925104e-14,1.3725300011757714e-7,171,1.4593989205396675e-11,-15.801439898015511,false
slow_fit_trial,1.0e12,1.0,1.0,8.468173742528307e-5,665,3.4617860291468285e-14,7.269608611302417e-8,171,1.9320454865098232e-13,-16.436978289990623,false
slow_fit_trial,1.0e12,1.0,4.0,0.00033872694970113227,589,1.1294791619566548e-13,9.796951833714675e-9,133,1.1663159563715614e-11,-18.441194537028096,false
slow_fit_trial,1.0e12,1.0,100.0,0.008468173742528307,437,1.7889998232603042e-13,5.08395052601832e-18,133,5.958471560788647e-11,-39.82044305192329,true
slow_fit_trial,1.0e12,1.0,133.3521432163324,0.011292491176944202,437,2.358162264541576e-13,2.5503666973204787e-19,133,5.2226204767966827e-11,-42.8128796151844,true
slow_fit_trial,1.0e12,1.0,177.82794100389228,0.015058779006970334,399,4.785372008300047e-13,1.1760673299050423e-20,133,4.142968676329169e-11,-45.889525758722776,true
slow_fit_trial,1.0e12,1.0,237.13737056616552,0.020081204548006076,399,7.68903104235155e-14,5.075403379929315e-22,133,2.922478106731452e-11,-49.0324660403699,true
slow_fit_trial,1.0e12,1.0,316.22776601683796,0.026778716648421724,399,1.8061141810522307e-13,2.080169279425806e-23,133,1.8601158820275046e-11,-52.227007864122015,true
slow_fit_trial,1.0e12,1.0,421.6965034285823,0.035709992576499185,361,1.7946347992220772e-13,8.192884764503138e-25,133,1.0800924484180385e-11,-55.461361258906564,true
slow_fit_trial,1.0e12,1.0,562.341325190349,0.047620040443154855,361,2.5030714286263477e-13,3.1298702144011956e-26,133,5.884593432755593e-12,-58.726220879200355,true
slow_fit_trial,1.0e12,1.0,749.8942093324558,0.06350234453143128,323,3.86578139314471e-13,1.1681991272342286e-27,133,3.0628902488407567e-12,-62.01433415531848,true
slow_fit_trial,1.0e12,1.0,1000.0,0.08468173742528307,323,1.3237142547370187e-13,4.283908052963147e-29,133,1.4241737598328376e-12,-65.32010200736592,true
slow_fit_trial,1.0e12,1.0,1333.521432163324,0.11292491176944204,323,1.3876139845815445e-13,1.5501007553651096e-30,133,3.6017144155850734e-13,-68.63923285754149,true
slow_fit_trial,1.0e12,1.0,1778.2794100389228,0.15058779006970335,285,1.091428043944542e-13,5.552608796077096e-32,133,5.07256399457334e-13,-71.96845510514436,true
slow_fit_trial,1.0e12,1.0,2371.373705661655,0.20081204548006076,285,2.4859093415518123e-13,1.9739234937176526e-33,133,6.987308178990606e-13,-75.30528488552523,true
slow_fit_trial,1.0e12,1.0,3162.2776601683795,0.26778716648421724,247,3.0072617615923515e-13,6.977118871258134e-35,133,5.906024242604568e-13,-78.64784219239068,true
slow_fit_trial,1.0e12,1.0,4216.965034285822,0.3570999257649918,247,2.0075758662851556e-13,2.4555628143634148e-36,95,6.423442484590912e-11,-81.99470736052692,true
slow_fit_trial,1.0e12,1.0,5623.413251903491,0.4762004044315486,209,7.317695778338307e-13,8.614297524981252e-38,95,5.5277339254691254e-11,-85.34481020803766,true
slow_fit_trial,1.0e12,1.0,7498.942093324558,0.6350234453143128,209,1.56590423116286e-14,3.014619353208628e-39,95,3.0932937340916356e-11,-88.69734505556772,true
slow_fit_trial,1.0e12,1.0,10000.0,0.8468173742528307,209,2.1383003429527658e-13,1.0530574317699048e-40,95,9.413485839796348e-12,-92.05170594700529,true
slow_fit_trial,1.0e12,1.0,13335.21432163324,1.1292491176944204,171,2.2592704407733039e-13,3.6734689416017726e-42,95,2.303227316497609e-12,-95.40743747442319,true
slow_fit_trial,1.0e12,1.0,17782.794100389227,1.5058779006970333,171,2.446951565544134e-13,1.2801297433370292e-43,95,3.0757060893412825e-13,-98.76419756396716,true
slow_fit_trial,1.0e12,1.0,23713.737056616552,2.0081204548006077,133,4.416040420578482e-13,4.457552282948693e-45,95,5.207709942203134e-13,-102.12172938483678,true
slow_fit_trial,1.0e12,1.0,31622.776601683792,2.677871664842172,133,8.854845273955317e-14,1.551269995554814e-46,57,2.2753673146771102e-11,-105.47984033030968,true
slow_fit_trial,1.0e12,1.0,42169.65034285822,3.570999257649918,133,7.827316707875088e-14,5.396201834532662e-48,57,2.2402890569371505e-11,-108.8383891215959,true
slow_fit_trial,1.0e12,1.0,56234.13251903491,4.762004044315486,95,5.995605447924612e-14,1.8763928926410036e-49,57,1.2329461051432946e-12,-112.19731829700652,true
slow_fit_trial,1.0e12,1.0,74989.42093324558,6.350234453143128,95,1.1074234584979049e-14,6.519261377863091e-51,57,6.56779193625204e-15,-115.55707865877889,true
slow_fit_trial,1.0e12,1.0,100000.0,8.468173742528307,57,8.08018728727612e-14,2.2556387406338633e-52,19,5.416414537064925e-11,-118.92099164757494,true
slow_fit_trial,1.0e12,1.0,133352.1432163324,11.292491176944202,57,6.575739042095712e-16,7.681287503603108e-54,19,2.3826338834143863e-12,-122.30080784487122,true
slow_fit_trial,1.0e12,1.0,177827.94100389228,15.058779006970335,19,8.036215581855516e-13,2.5212341818770695e-55,19,3.21806047721679e-16,-125.71743157832675,true
slow_fit_trial,1.0e12,1.0,237137.37056616554,20.08120454800608,19,3.5939930075536204e-16,7.842659455237608e-57,19,2.6961681960299582e-15,-129.18777230758982,true
slow_fit_trial,1.0e12,1.0,316227.7660168379,26.77871664842172,19,0.0,2.308928337586492e-58,19,2.545688666248866e-15,-132.71315189988934,true
slow_fit_trial,1.0e12,1.0,421696.5034285823,35.70999257649918,19,0.0,6.502794608035572e-60,19,4.58002896946042e-15,-136.28287355544097,true
slow_fit_trial,1.0e12,1.0,562341.3251903491,47.62004044315486,19,1.6144700869546194e-16,1.775985406457372e-61,19,3.3294443720207177e-16,-139.88333524518538,true
slow_fit_trial,1.0e12,1.0,749894.2093324559,63.502344531431284,19,3.7673411946970444e-16,4.756795252626342e-63,19,6.262310014860095e-15,-143.50328668338204,true
slow_fit_trial,1.0e12,1.0,1.0e6,84.68173742528306,19,3.3355507641388717e-16,1.259195443164201e-64,19,2.2673022723845273e-15,-147.1349729717785,true
slow_fit_trial,1.0e12,1.0,1.333521432163324e6,112.92491176944202,19,1.321591467641519e-16,3.310489683495916e-66,19,6.7413701130414865e-15,-150.77352001852697,true
slow_fit_trial,1.0e12,1.0,1.778279410038923e6,150.58779006970335,19,1.5771082815491775e-16,8.669179081203138e-68,19,7.453012386908069e-16,-154.4160122222679,true
slow_fit_trial,1.0e12,1.0,2.3713737056616554e6,200.8120454800608,19,1.8862618183975004e-16,2.2651008051094995e-69,19,2.9729710992988573e-15,-158.06075215307737,true
slow_fit_trial,1.0e12,1.0,3.1622776601683795e6,267.7871664842172,19,4.51778755954399e-16,5.910765373519946e-71,19,5.7171536823588475e-15,-161.70676627471855,true
slow_fit_trial,1.0e12,1.0,4.216965034285823e6,357.09992576499184,19,6.767722333654101e-16,1.5412994668943303e-72,19,6.1521236804795545e-15,-165.35350082528134,true
slow_fit_trial,1.0e12,1.0,5.623413251903491e6,476.20040443154863,19,1.622766137607427e-16,4.0174792377697826e-74,19,2.5380114766231647e-15,-169.00064223089097,true
slow_fit_trial,1.0e12,1.0,7.498942093324558e6,635.0234453143128,19,1.9459832878655495e-16,1.046936866417114e-75,19,2.4725606266808437e-15,-172.64801334398922,true
slow_fit_trial,1.0e12,1.0,1.0e7,846.8173742528306,19,3.5008207980724507e-16,2.727916041440971e-77,19,1.9085988719671754e-15,-176.2955141976318,true
slow_fit_trial,1.0e12,1.0,1.333521432163324e7,1129.2491176944202,19,0.0,7.107381913821959e-79,19,8.560193098189692e-15,-179.94308839643034,true
slow_fit_trial,1.0e12,1.0,1.7782794100389227e7,1505.8779006970333,19,0.0,1.8516984914712186e-80,19,3.702034904360184e-15,-183.59070411813468,true
slow_fit_trial,1.0e12,1.0,2.3713737056616552e7,2008.1204548006078,19,0.0,4.824148444653819e-82,19,2.6739908985344267e-15,-187.23834339445133,true
slow_fit_trial,1.0e12,1.0,3.162277660168379e7,2677.871664842172,19,2.41554135592986e-16,1.256797287645471e-83,19,4.114344872963308e-16,-190.88599606869218,true
slow_fit_trial,1.0e12,1.0,4.2169650342858225e7,3570.999257649918,19,4.3462480402340383e-16,3.274209656191581e-85,19,4.023445322660108e-15,-194.5336563908843,true
slow_fit_trial,1.0e12,1.0,5.623413251903491e7,4762.004044315486,19,5.213449656128327e-16,8.529937133857632e-87,19,5.243383525972264e-15,-198.18132109901052,true
slow_fit_trial,1.0e12,1.0,7.498942093324558e7,6350.234453143128,19,2.0845662616846598e-16,2.2222047776143845e-88,19,4.553023914602707e-15,-201.8289883373626,true
slow_fit_trial,1.0e12,1.0,1.0e8,8468.173742528306,19,2.5005072515191243e-16,5.789241741794518e-90,19,2.3852498176235134e-15,-205.47665704642165,true
slow_fit_trial,1.0e12,5.0,0.003,1.173049851978326e-7,969,2.4784102530750296e-14,1.6492869090177398e-7,247,1.88866716854687e-11,-15.617752632813833,false
slow_fit_trial,1.0e12,5.0,0.1,3.910166173261086e-6,779,2.559890460310821e-14,1.5791688791644845e-7,209,2.4693937254123305e-11,-15.661196968164841,false
slow_fit_trial,1.0e12,5.0,1.0,3.910166173261086e-5,665,2.7480092678490795e-14,1.1847727105524226e-7,133,3.8958366161611214e-11,-15.948544700209236,false
slow_fit_trial,1.0e12,5.0,4.0,0.00015640664693044345,589,3.83881380909379e-14,4.4954763957310504e-8,171,1.461526878016646e-13,-16.917609098167205,false
slow_fit_trial,1.0e12,5.0,100.0,0.0039101661732610865,437,4.606825969405636e-13,5.371250137059792e-18,171,2.096103258259803e-12,-39.765470992268476,true
slow_fit_trial,1.0e12,5.0,133.3521432163324,0.005214290395363708,437,3.615768315633049e-13,2.743071408370415e-20,171,1.6065204659181627e-12,-45.042623615318476,true
slow_fit_trial,1.0e12,5.0,177.82794100389228,0.006953367995740877,437,4.194764826093139e-13,7.371813824213787e-23,171,1.2111784939570906e-12,-50.961793353821776,true
slow_fit_trial,1.0e12,5.0,237.13737056616552,0.009272465248038996,399,3.873030125838714e-13,1.0944316417111233e-25,171,1.0946489066217867e-12,-57.47439214500071,true
slow_fit_trial,1.0e12,5.0,316.22776601683796,0.012365031137249615,399,4.118754268530895e-13,9.573554200649402e-29,171,1.229596194236446e-12,-64.51596317048308,true
slow_fit_trial,1.0e12,5.0,421.6965034285823,0.0164890340308892,399,7.055037158208925e-13,5.305360431480941e-32,171,1.474133643992226e-12,-72.01400526420773,true
slow_fit_trial,1.0e12,5.0,562.341325190349,0.02198848027586115,361,6.47658129972945e-13,2.004566313609021e-35,171,1.6254502090096004e-12,-79.8950505198692,true
slow_fit_trial,1.0e12,5.0,749.8942093324558,0.02932210970856137,361,2.482108662442645e-13,5.5337612363626264e-39,171,1.4519871885408506e-12,-88.0899508911906,true
slow_fit_trial,1.0e12,5.0,1000.0,0.039101661732610864,323,7.217760418004628e-13,1.1870589973053862e-42,133,9.610616669368549e-12,-96.53709508848863,true
slow_fit_trial,1.0e12,5.0,1333.521432163324,0.05214290395363708,323,3.582213154093036e-13,2.0856835823573642e-46,171,2.401865135847218e-13,-105.18381761896305,true
slow_fit_trial,1.0e12,5.0,1778.2794100389228,0.06953367995740876,323,7.128019785952503e-13,3.1353917446924596e-50,171,7.607431942443359e-13,-113.98650052498948,true
slow_fit_trial,1.0e12,5.0,2371.373705661655,0.09272465248038995,285,6.77495632465847e-13,4.1775105564045607e-54,133,8.445868534249457e-11,-122.90987951322725,true
slow_fit_trial,1.0e12,5.0,3162.2776601683795,0.12365031137249614,285,1.944318410699503e-13,5.073204608440735e-58,133,3.595933094967588e-11,-131.9259627030546,true
slow_fit_trial,1.0e12,5.0,4216.965034285822,0.164890340308892,247,3.6261625986102787e-13,5.739873251406189e-62,133,1.154869887525347e-11,-141.0128386371797,true
slow_fit_trial,1.0e12,5.0,5623.413251903491,0.21988480275861155,247,4.660927036064938e-13,6.153864607261457e-66,133,3.809739235445063e-12,-150.15353586171918,true
slow_fit_trial,1.0e12,5.0,7498.942093324558,0.29322109708561367,247,8.058286261753026e-13,6.334067712519375e-70,133,2.407433534371764e-12,-159.33501387119878,true
slow_fit_trial,1.0e12,5.0,10000.0,0.39101661732610865,209,6.440169089404138e-13,6.321673504481899e-74,133,1.2090491785880557e-13,-168.54731291343973,true
slow_fit_trial,1.0e12,5.0,13335.21432163324,0.5214290395363708,209,2.405353688463544e-13,6.164312097630017e-78,133,1.5465896846752269e-12,-177.78286070503793,true
slow_fit_trial,1.0e12,5.0,17782.794100389227,0.6953367995740877,171,4.181952042890049e-13,5.906525837689597e-82,133,2.330492292507104e-13,-187.0359198116648,true
slow_fit_trial,1.0e12,5.0,23713.737056616552,0.9272465248038996,171,5.259431768144752e-13,5.5854431148671165e-86,95,6.914349931120933e-11,-196.3021542279409,true
slow_fit_trial,1.0e12,5.0,31622.776601683792,1.2365031137249614,171,6.882564676175621e-13,5.229757800238449e-90,95,7.352102530476132e-12,-205.57829340216546,true
slow_fit_trial,1.0e12,5.0,42169.65034285822,1.6489034030889198,133,4.929614996476335e-13,4.860419376312035e-94,95,1.9799307271182262e-12,-214.86187401582856,true
slow_fit_trial,1.0e12,5.0,56234.13251903491,2.1988480275861155,133,5.331321135362827e-13,4.4919923997540165e-98,95,1.498784991830217e-12,-224.15104276849323,true
slow_fit_trial,1.0e12,5.0,74989.42093324558,2.932210970856137,95,5.497941936795116e-13,4.134113924449208e-102,57,9.322524523758881e-11,-233.4444064665909,true
slow_fit_trial,1.0e12,5.0,100000.0,3.910166173261086,95,1.4541138684978217e-13,3.792778416122193e-106,57,2.401767803934551e-12,-242.7409210155296,true
slow_fit_trial,1.0e12,5.0,133352.1432163324,5.214290395363707,57,3.9332095907648143e-13,3.4708644347047124e-110,57,2.130111254721176e-14,-252.0399565497811,true
slow_fit_trial,1.0e12,5.0,177827.94100389228,6.953367995740877,57,2.3036288255672534e-15,3.16184323194101e-114,19,6.927534252114451e-11,-261.34354544252926,true
slow_fit_trial,1.0e12,5.0,237137.37056616554,9.272465248038996,57,1.0243627211060477e-15,2.828968012010903e-118,19,4.646844878998195e-13,-270.6651289882137,true
slow_fit_trial,1.0e12,5.0,316227.7660168379,12.365031137249613,19,0.0,2.422820618251608e-122,19,8.297768321551388e-15,-280.0304489390929,true
slow_fit_trial,1.0e12,5.0,421696.5034285823,16.4890340308892,19,1.205683573975568e-15,1.953561715387438e-126,19,1.690358395150377e-14,-289.4560674900231,true
slow_fit_trial,1.0e12,5.0,562341.3251903491,21.988480275861157,19,1.6096940534315779e-16,1.4884901000919114e-130,19,9.180163260387085e-16,-298.9382998387036,true
slow_fit_trial,1.0e12,5.0,749894.2093324559,29.32210970856137,19,1.3452407211143302e-16,1.0870996245154103e-134,19,2.2647473240872604e-14,-308.46288920637465,true
slow_fit_trial,1.0e12,5.0,1.0e6,39.101661732610864,19,3.4682096186726054e-16,7.720853783997294e-139,19,6.446138917435577e-15,-318.01540297446866,true
slow_fit_trial,1.0e12,5.0,1.333521432163324e6,52.14290395363708,19,0.0,5.390140539951374e-143,19,3.2444806529829814e-15,-327.5850968393651,true
slow_fit_trial,1.0e12,5.0,1.778279410038923e6,69.53367995740878,19,1.0712171681385018e-15,3.724888306653129e-147,19,6.1525474270070095e-15,-337.1649718035339,true
slow_fit_trial,1.0e12,5.0,2.3713737056616554e6,92.72465248038996,19,3.172427096018452e-16,2.5589272225466888e-151,19,1.4290905810652487e-14,-346.75076092512967,true
slow_fit_trial,1.0e12,5.0,3.1622776601683795e6,123.65031137249615,19,8.484482358172372e-16,1.751965499076639e-155,19,8.60520818020118e-15,-356.33995111406466,true
slow_fit_trial,1.0e12,5.0,4.216965034285823e6,164.890340308892,19,1.7683180622896247e-15,1.1971466744916584e-159,19,1.3061860781175738e-14,-365.93108883190354,true
slow_fit_trial,1.0e12,5.0,5.623413251903491e6,219.88480275861156,19,3.3884093696063497e-16,8.171187050004576e-164,19,8.404096674924838e-15,-375.5233410589475,true
slow_fit_trial,1.0e12,5.0,7.498942093324558e6,293.2210970856137,19,6.063811210931204e-16,5.573723377002911e-168,19,9.505653039320433e-15,-385.116232322548,true
slow_fit_trial,1.0e12,5.0,1.0e7,391.01661732610864,19,7.237090111553841e-16,3.800545179840067e-172,19,8.678435978124119e-16,-394.70949147015517,true
slow_fit_trial,1.0e12,5.0,1.333521432163324e7,521.4290395363709,19,1.619854799867084e-16,2.5909191570225276e-176,19,6.8263401653646095e-15,-404.30296366731676,true
slow_fit_trial,1.0e12,5.0,1.7782794100389227e7,695.3367995740876,19,2.900896221012285e-16,1.7660695935836239e-180,19,0.0,-413.8965602300576,true
slow_fit_trial,1.0e12,5.0,2.3713737056616552e7,927.2465248038997,19,0.0,1.2037323068831833e-184,19,1.2342252084726278e-15,-423.49023012521394,true
slow_fit_trial,1.0e12,5.0,3.162277660168379e7,1236.5031137249614,19,5.815768731727297e-16,8.204138956304455e-189,19,1.0011917230972669e-14,-433.0839437981794,true
slow_fit_trial,1.0e12,5.0,4.2169650342858225e7,1648.90340308892,19,1.0416590979426938e-15,5.591451738226114e-193,19,2.7981775154039288e-14,-442.677683991677,true
slow_fit_trial,1.0e12,5.0,5.623413251903491e7,2198.848027586115,19,5.597220878876588e-16,3.810737710234984e-197,19,2.243704821986156e-14,-452.27144052469765,true
slow_fit_trial,1.0e12,5.0,7.498942093324558e7,2932.210970856137,19,1.0025417779908028e-15,2.5971024379413896e-201,19,2.4716566871599342e-14,-461.8652073151791,true
slow_fit_trial,1.0e12,5.0,1.0e8,3910.1661732610864,19,2.992844251464893e-16,1.7699714000765662e-205,19,2.818941308632949e-15,-471.4589806754731,true
slow_fit_trial,1.0e14,0.1,0.003,7.243964718463936e-6,969,2.513446898609949e-14,1.713452176922278e-5,209,2.0181623965483077e-11,-10.974415312614413,false
slow_fit_trial,1.0e14,0.1,0.1,0.00024146549061546455,779,3.796492552296366e-14,1.08343728758046e-5,171,1.8356694544246615e-12,-11.432786804133764,false
slow_fit_trial,1.0e14,0.1,1.0,0.0024146549061546453,665,1.6764303336664797e-13,3.0415738999977935e-7,133,1.1552867143783149e-11,-15.00572053925383,false
slow_fit_trial,1.0e14,0.1,4.0,0.009658619624618581,627,1.057231731920925e-13,3.5889620203070664e-10,171,4.3418728603139786e-13,-21.747987900080332,false
slow_fit_trial,1.0e14,0.1,100.0,0.24146549061546452,437,6.924337465481829e-14,2.125492537109112e-21,133,3.1400026213077304e-11,-47.60028339518692,true
slow_fit_trial,1.0e14,0.1,133.3521432163324,0.3219994068635539,437,1.901869146724608e-13,1.6790320361630833e-22,133,2.321031774161226e-11,-50.138654587453495,true
slow_fit_trial,1.0e14,0.1,177.82794100389228,0.4293931101964273,399,2.579637749111443e-13,1.3145030320534318e-23,133,1.51607852579213e-11,-52.68599846705681,true
slow_fit_trial,1.0e14,0.1,237.13737056616552,0.5726049152702037,399,1.6538243607245917e-13,1.0221722696652735e-24,133,9.012527008153934e-12,-55.240112192964126,true
slow_fit_trial,1.0e14,0.1,316.22776601683796,0.763580926674881,361,9.080859942316427e-13,7.908091118061503e-26,133,4.993251993321259e-12,-57.799325990339476,true
slow_fit_trial,1.0e14,0.1,421.6965034285823,1.0182515309120854,361,5.239780796953632e-14,6.094702601885017e-27,133,2.5664583561025337e-12,-60.362377542880694,true
slow_fit_trial,1.0e14,0.1,562.341325190349,1.357860239804381,361,1.6758601586480921e-13,4.683605024359033e-28,133,1.1402622521942267e-12,-62.928314486085625,true
slow_fit_trial,1.0e14,0.1,749.8942093324558,1.810735731661573,323,1.7024585692312177e-13,3.5914223032234116e-29,133,4.0883297510508545e-13,-65.4964193880457,true
slow_fit_trial,1.0e14,0.1,1000.0,2.414654906154645,323,1.9192774061023106e-13,2.7494485940018007e-30,133,4.931203330263293e-13,-68.06615240952003,true
slow_fit_trial,1.0e14,0.1,1333.521432163324,3.2199940686355397,285,4.933413440996115e-13,2.1022962370444637e-31,133,5.732286080477017e-13,-70.63710768925127,true
slow_fit_trial,1.0e14,0.1,1778.2794100389228,4.293931101964273,285,9.767084364290769e-14,1.6059936913098497e-32,133,5.304068691307014e-13,-73.2089802884932,true
slow_fit_trial,1.0e14,0.1,2371.373705661655,5.726049152702037,285,1.3013908555388882e-13,1.2260122917714674e-33,133,3.942591909833125e-13,-75.781541205425,true
slow_fit_trial,1.0e14,0.1,3162.2776601683795,7.63580926674881,247,9.572256896900302e-14,9.354520737019748e-35,95,9.545241604865892e-12,-78.35461852705455,true
slow_fit_trial,1.0e14,0.1,4216.965034285822,10.182515309120852,247,1.9550905687427229e-13,7.13477071802139e-36,95,3.470976529212649e-11,-80.92808323219847,true
slow_fit_trial,1.0e14,0.1,5623.413251903491,13.578602398043813,209,2.953868001826381e-13,5.440167936346589e-37,95,1.947202221980103e-11,-83.50183850973637,true
slow_fit_trial,1.0e14,0.1,7498.942093324558,18.10735731661573,209,1.534065185034547e-13,4.147151882743295e-38,95,6.72852066382148e-12,-86.07581172845306,true
slow_fit_trial,1.0e14,0.1,10000.0,24.14654906154645,209,9.259667881304253e-14,3.160942436642829e-39,95,1.684585057452287e-12,-88.64994840418957,true
slow_fit_trial,1.0e14,0.1,13335.21432163324,32.1999406863554,171,4.711110833533861e-14,2.408962237717385e-40,95,3.715387433197983e-13,-91.22420767175323,true
slow_fit_trial,1.0e14,0.1,17782.794100389227,42.93931101964273,171,1.7469838779946438e-13,1.8357073782286137e-41,95,3.7164697318427157e-13,-93.7985589133097,true
slow_fit_trial,1.0e14,0.1,23713.737056616552,57.26049152702037,133,1.8284507003006642e-13,1.3987715075803402e-42,95,2.0121234097287365e-14,-96.37297954893792,true
slow_fit_trial,1.0e14,0.1,31622.776601683792,76.3580926674881,133,1.475489384299706e-13,1.0657749615677097e-43,57,2.9561326341219075e-11,-98.9474568007574,true
slow_fit_trial,1.0e14,0.1,42169.65034285822,101.82515309120852,95,4.748349324573125e-13,8.119826111988489e-45,57,3.980573084011874e-12,-101.5220204455675,true
slow_fit_trial,1.0e14,0.1,56234.13251903491,135.78602398043813,95,5.948590010627778e-15,6.183726364974573e-46,57,1.2568090186754218e-13,-104.09699321629216,true
slow_fit_trial,1.0e14,0.1,74989.42093324558,181.0735731661573,95,2.01510178863784e-16,4.698421642155591e-47,57,3.3763490926894906e-15,-106.67427273922253,true
slow_fit_trial,1.0e14,0.1,100000.0,241.46549061546452,57,1.458029156106428e-14,3.536166183966659e-48,19,1.665949013269007e-11,-109.26104132231502,true
slow_fit_trial,1.0e14,0.1,133352.1432163324,321.99940686355393,57,6.446366644780244e-16,2.5941764465039186e-49,19,2.850334955934477e-13,-111.87340045211577,true
slow_fit_trial,1.0e14,0.1,177827.94100389228,429.3931101964273,19,1.9107951534182605e-13,1.8193771418252508e-50,19,2.951641429264641e-16,-114.5307604369539,true
slow_fit_trial,1.0e14,0.1,237137.37056616554,572.6049152702038,19,1.663638624597044e-16,1.208181534185169e-51,19,1.693118614346542e-15,-117.24272337783076,true
slow_fit_trial,1.0e14,0.1,316227.7660168379,763.5809266748809,19,1.646011720003963e-16,7.631998611280095e-53,19,1.6335489396099577e-15,-120.00466017649862,true
slow_fit_trial,1.0e14,0.1,421696.5034285823,1018.2515309120854,19,1.6911897536954893e-16,4.642574529916908e-54,19,1.5343763593962701e-15,-122.8043259537302,true
slow_fit_trial,1.0e14,0.1,562341.3251903491,1357.8602398043813,19,5.345968211720756e-16,2.7537602280873493e-55,19,2.7918371800885454e-15,-125.62921278130537,true
slow_fit_trial,1.0e14,0.1,749894.2093324559,1810.7357316615733,19,0.0,1.6080084797896372e-56,19,1.9283160383151277e-15,-128.46976876342268,true
slow_fit_trial,1.0e14,0.1,1.0e6,2414.6549061546452,19,0.0,9.302505218615712e-58,19,0.0,-131.3196516514255,true
slow_fit_trial,1.0e14,0.1,1.333521432163324e6,3219.9940686355394,19,2.238269064625381e-16,5.352528645849999e-59,19,3.7357385469824245e-15,-134.17495139331768,true
slow_fit_trial,1.0e14,0.1,1.778279410038923e6,4293.931101964274,19,3.658236587911002e-16,3.070229073564508e-60,19,3.100985425840157e-15,-137.03335340403106,true
slow_fit_trial,1.0e14,0.1,2.3713737056616554e6,5726.049152702038,19,1.3310191379123426e-16,1.7579925553321676e-61,19,4.950959989146313e-16,-139.89351810811985,true
slow_fit_trial,1.0e14,0.1,3.1622776601683795e6,7635.80926674881,19,4.362870879622928e-16,1.0056115285163898e-62,19,1.5385352452612354e-15,-142.7546799230864,true
