mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000021e-02,5.861846667980663469e-12,5.861846666908553385e-12,5.861846673882053495e-12,1.828962536976064257e-10,1.006745797837993450e-09
1.000000000000000000e+12,3.000000000000000000e+00,2.999999999999999889e-02,5.456536662120506846e-12,5.456536661434902557e-12,5.456536700060955906e-12,1.256482695666250038e-10,6.953210673898979621e-09
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000056e-01,4.319643385851055734e-12,4.319643378029542823e-12,4.319643409017393432e-12,1.810684824299357842e-09,5.363020916249183756e-09
1.000000000000000000e+12,3.000000000000000000e+00,2.999999999999999889e-01,2.282583889949811682e-12,2.282583888861847437e-12,2.282583909955570616e-12,4.766371741737884804e-10,8.764522885229553140e-09
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000000e+00,3.554741062714876587e-13,3.554741077664577330e-13,3.554741023647933953e-13,4.205566783710423806e-09,1.099009516725146796e-08
1.000000000000000000e+12,3.000000000000000000e+00,2.000000000000000000e+00,5.123426215886655440e-14,5.123426227249934247e-14,5.123426119160435788e-14,2.217906303059180573e-09,1.887920608734106054e-08
1.000000000000000000e+12,3.000000000000000000e+00,4.000000000000000000e+00,3.766199139517586805e-15,3.766199136534020987e-15,3.766199090544923527e-15,7.921954203737868738e-10,1.300320595643000843e-08
1.000000000000000000e+12,5.000000000000000000e+00,3.000000000000000062e-03,3.783378725918217384e-12,3.783378725763282578e-12,3.783378726308338056e-12,4.095146444171859912e-11,1.031144059027155890e-10
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000021e-02,3.681743005647902119e-12,3.681743003767576799e-12,3.681743010877680456e-12,5.107160250261699730e-10,1.420462636403385659e-09
1.000000000000000000e+12,5.000000000000000000e+00,2.999999999999999889e-02,3.449736630461576994e-12,3.449736626553283905e-12,3.449736634581147279e-12,1.132925087077296666e-09,1.194169430007718802e-09
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000056e-01,2.792894583412730199e-12,2.792894569216274440e-12,2.792894618413424195e-12,5.083061749289186082e-09,1.253204984230649188e-08
1.000000000000000000e+12,5.000000000000000000e+00,2.999999999999999889e-01,1.554805642360621950e-12,1.554805636316475010e-12,1.554805650862931969e-12,3.887397070911902119e-09,5.468407060504887340e-09
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000000e+00,2.578823807801129133e-13,2.578823833831757315e-13,2.578823731382013911e-13,1.009399253071308067e-08,2.963332157435161207e-08
1.000000000000000000e+12,5.000000000000000000e+00,2.000000000000000000e+00,3.533911655266180017e-14,3.533911703244684495e-14,3.533911665053415709e-14,1.357659984435599654e-08,2.769519058531955125e-09
1.000000000000000000e+12,5.000000000000000000e+00,4.000000000000000000e+00,2.111657405640191543e-15,2.111657415304941040e-15,2.111657368977331926e-15,4.576854895077531182e-09,1.736212484892973862e-08
1.000000000000000000e+13,1.000000000000000021e-02,3.000000000000000062e-03,2.445923975172864238e-08,2.445923975277465859e-08,2.451260323197067140e-08,4.276579090856102994e-11,2.181730944366577774e-03
1.000000000000000000e+13,1.000000000000000021e-02,1.000000000000000021e-02,2.342240768370315441e-08,2.342240766340273597e-08,2.351370050298462330e-08,8.667092599168313427e-10,3.897670150493803831e-03
1.000000000000000000e+13,1.000000000000000021e-02,2.999999999999999889e-02,2.100942109916929556e-08,2.100942106230364567e-08,2.112254191267978991e-08,1.754719924917935714e-09,5.384289884834858597e-03
1.000000000000000000e+13,1.000000000000000021e-02,1.000000000000000056e-01,1.476083377505548247e-08,1.476083373875041289e-08,1.497830281551284008e-08,2.459554115930018270e-09,1.473284258676921255e-02
1.000000000000000000e+13,1.000000000000000021e-02,2.999999999999999889e-01,6.221124285263448836e-09,6.221124311190668266e-09,6.899757969647279453e-09,4.167610034855329104e-09,1.090853764152202032e-01
1.000000000000000000e+13,1.000000000000000021e-02,1.000000000000000000e+00,8.584170347840457292e-10,8.584170389133541980e-10,1.420601360570924913e-09,4.810375653363507809e-09,6.549081658524045224e-01
1.000000000000000000e+13,1.000000000000000021e-02,2.000000000000000000e+00,1.653811176508621991e-10,1.653811172759711501e-10,4.040902891314307301e-10,2.266831056196849659e-09,1.443388307391355152e+00
1.000000000000000000e+13,1.000000000000000021e-02,4.000000000000000000e+00,2.442084396992570723e-11,2.442084384168827491e-11,9.039576460982564911e-11,5.251146628637570757e-09,2.701582333565053062e+00
1.000000000000000000e+13,1.000000000000000056e-01,3.000000000000000062e-03,1.878007667728034268e-08,1.878007667463420845e-08,1.878007291371762760e-08,1.409011796127401794e-10,2.004018823109632308e-07
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000021e-02,1.799618375606640628e-08,1.799618373484561044e-08,1.799617650705164473e-08,1.179183084509816126e-09,4.028084431562106715e-07
1.000000000000000000e+13,1.000000000000000056e-01,2.999999999999999889e-02,1.617180082158114567e-08,1.617180077799159936e-08,1.617178881995879913e-08,2.695404566210868325e-09,7.421327086198914458e-07
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000056e-01,1.141923397208107907e-08,1.141923393392895654e-08,1.141921930497707623e-08,3.341040444304610446e-09,1.284421007441416407e-06
1.000000000000000000e+13,1.000000000000000056e-01,2.999999999999999889e-01,4.831616660584870377e-09,4.831616690278917288e-09,4.831608341181250388e-09,6.145778774779842024e-09,1.721867483372996332e-06
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000000e+00,6.506338502617164747e-10,6.506338551235489004e-10,6.506298657240114148e-10,7.472455321178017584e-09,6.124086079251078729e-06
1.000000000000000000e+13,1.000000000000000056e-01,2.000000000000000000e+00,1.201408410400873687e-10,1.201408409013610633e-10,1.201380990720629469e-10,1.154697337746313224e-09,2.282294680711061119e-05
1.000000000000000000e+13,1.000000000000000056e-01,4.000000000000000000e+00,1.664751562993588530e-11,1.664751554293599792e-11,1.664637246860700145e-11,5.225998189750669098e-09,6.866858420773169769e-05
1.000000000000000000e+13,5.000000000000000000e-01,3.000000000000000062e-03,8.233056635712902410e-09,8.233056634600218755e-09,8.233056614064176264e-09,1.351483369660400058e-10,2.629488293770521068e-09
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000021e-02,7.908834703703982563e-09,7.908834695664571176e-09,7.908834696166912999e-09,1.016510209339571702e-09,9.529936839669517212e-10
1.000000000000000000e+13,5.000000000000000000e-01,2.999999999999999889e-02,7.154729586188418943e-09,7.154729570935909897e-09,7.154729586244046012e-09,2.131807952387987370e-09,7.774891841449971253e-12
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000056e-01,5.150731785366396392e-09,5.150731763765367962e-09,5.150731797009221594e-09,4.193778546657256356e-09,2.260421627653386167e-09
1.000000000000000000e+13,5.000000000000000000e-01,2.999999999999999889e-01,2.225990255492977809e-09,2.225990263352701165e-09,2.225990211473210312e-09,3.530888470493209752e-09,1.977536401298607416e-08
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000000e+00,2.795947116062114607e-10,2.795947145079666330e-10,2.795946962406561379e-10,1.037843366802349010e-08,5.495653054854443553e-08
1.000000000000000000e+13,5.000000000000000000e-01,2.000000000000000000e+00,4.458190038825914169e-11,4.458190046436360315e-11,4.458189793767056412e-11,1.707070929057863395e-09,5.496823951567364475e-08
1.000000000000000000e+13,5.000000000000000000e-01,4.000000000000000000e+00,4.890508609202999782e-12,4.890508592015194779e-12,4.890508254501446342e-12,3.514523005954117707e-09,7.252856126793716385e-08
1.000000000000000000e+13,1.000000000000000000e+00,3.000000000000000062e-03,4.603883228169898199e-09,4.603883228241380666e-09,4.603883230094364500e-09,1.552646899938281422e-11,4.180094048678029139e-10
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000021e-02,4.432537572022197079e-09,4.432537572225052371e-09,4.432537572671395721e-09,4.576494738728342782e-11,1.464621757207851260e-10
1.000000000000000000e+13,1.000000000000000000e+00,2.999999999999999889e-02,4.034597713209821468e-09,4.034597711876878641e-09,4.034597726580468978e-09,3.303781692665097580e-10,3.313997742893093346e-09
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000056e-01,2.959934135336312248e-09,2.959934135271687522e-09,2.959934140093119413e-09,2.183320191306847846e-11,1.607065147624098245e-09
1.000000000000000000e+13,1.000000000000000000e+00,2.999999999999999889e-01,1.315470254951125626e-09,1.315470255454588693e-09,1.315470250321887083e-09,3.827247407883760388e-10,3.519075031377383311e-09
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000000e+00,1.592241679762774901e-10,1.592241679066345952e-10,1.592241666363692592e-10,4.373890138964497964e-10,8.415231511627041527e-09
1.000000000000000000e+13,1.000000000000000000e+00,2.000000000000000000e+00,2.247746687316364143e-11,2.247746685895902776e-11,2.247746644951088657e-11,6.319490486461631917e-10,1.884788691786098980e-08
1.000000000000000000e+13,1.000000000000000000e+00,4.000000000000000000e+00,1.985987283053094548e-12,1.985987280350619150e-12,1.985987283556479187e-12,1.360771717529019043e-09,2.534681353694168138e-10
1.000000000000000000e+13,3.000000000000000000e+00,3.000000000000000062e-03,1.737850128366111817e-09,1.737850128165837949e-09,1.737850128583728147e-09,1.152422601791158741e-10,1.252216108582615561e-10
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000021e-02,1.681811777695959619e-09,1.681811777068421115e-09,1.681811777701029615e-09,3.731324138556146863e-10,3.014699601067150070e-12
1.000000000000000000e+13,3.000000000000000000e+00,2.999999999999999889e-02,1.552497003428948851e-09,1.552497000061224021e-09,1.552497003228998411e-09,2.169231128057447222e-09,1.287927542392708347e-10
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000056e-01,1.192736851441600226e-09,1.192736847588807999e-09,1.192736853012498927e-09,3.230211431670682032e-09,1.317053799354539478e-09
1.000000000000000000e+13,3.000000000000000000e+00,2.999999999999999889e-01,5.796145192704368335e-10,5.796145176765718760e-10,5.796145182077638976e-10,2.749870664509046492e-09,1.833413199037181585e-09
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000000e+00,7.140945760444248896e-11,7.140945812753701975e-11,7.140945692550750558e-11,7.325283712944496983e-09,9.507633902394729830e-09
1.000000000000000000e+13,3.000000000000000000e+00,2.000000000000000000e+00,8.163717309924460816e-12,8.163717378952996358e-12,8.163716971546411228e-12,8.455527389372718972e-09,4.144901599723027630e-08
1.000000000000000000e+13,3.000000000000000000e+00,4.000000000000000000e+00,4.445582096645054417e-13,4.445582096318045950e-13,4.445582094973010086e-13,7.355804854114467162e-11,3.761136957436406192e-10
1.000000000000000000e+13,5.000000000000000000e+00,3.000000000000000062e-03,1.090739059219774346e-09,1.090739059179414756e-09,1.090739059851973392e-09,3.700206807621952976e-11,5.796061408602781739e-10
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000021e-02,1.058507574354606544e-09,1.058507574335423399e-09,1.058507575492717939e-09,1.812283656477120530e-11,1.075203925893220003e-09
1.000000000000000000e+13,5.000000000000000000e+00,2.999999999999999889e-02,9.845094951870311916e-10,9.845094945372061674e-10,9.845095018091045811e-10,6.600495705555431414e-10,6.726266654766277497e-09
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000056e-01,7.761717787925512121e-10,7.761717785670683945e-10,7.761717842354066737e-10,2.905062856939366611e-10,7.012436631370633222e-09
1.000000000000000000e+13,5.000000000000000000e+00,2.999999999999999889e-01,4.004153646746986404e-10,4.004153640115255577e-10,4.004153717371077220e-10,1.656212833545112062e-09,1.763770751672666393e-08
