mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+14,5.000000000000000000e-01,3.000000000000000062e-03,1.154033979755360265e-05,1.154033979774262144e-05,1.154033977729921020e-05,1.637889823769000941e-11,1.755094958255654092e-09
1.000000000000000000e+14,5.000000000000000000e-01,1.000000000000000021e-02,1.117654841705011919e-05,1.117654841417870121e-05,1.117654838968334525e-05,2.569146007047606872e-10,2.448588998227307911e-09
1.000000000000000000e+14,5.000000000000000000e-01,2.999999999999999889e-02,1.033837793640305088e-05,1.033837793384600579e-05,1.033837797585007149e-05,2.473352633813874490e-10,3.815590954303615945e-09
1.000000000000000000e+14,5.000000000000000000e-01,1.000000000000000056e-01,7.981245247579568999e-06,7.981245224751348362e-06,7.981245204079912472e-06,2.860232939383422490e-09,5.450234263904008003e-09
1.000000000000000000e+14,5.000000000000000000e-01,2.999999999999999889e-01,3.829847461555811433e-06,3.829847455553084601e-06,3.829847514955526368e-06,1.567354024345490870e-09,1.394303961177456586e-08
1.000000000000000000e+14,5.000000000000000000e-01,1.000000000000000000e+00,3.691330696027617076e-07,3.691330704166257447e-07,3.691330557020038486e-07,2.204798565941246125e-09,3.765785028253532118e-08
1.000000000000000000e+14,5.000000000000000000e-01,2.000000000000000000e+00,2.447263928950010944e-08,2.447263939420733792e-08,2.447263596874779953e-08,4.278542631297455046e-09,1.356924470563569685e-07
1.000000000000000000e+14,5.000000000000000000e-01,4.000000000000000000e+00,4.365554741472985856e-10,4.365554737855642836e-10,4.365553992155299504e-10,8.286101804699796958e-10,1.716431772269544354e-07
1.000000000000000000e+14,1.000000000000000000e+00,3.000000000000000062e-03,9.632289639438720169e-06,9.632289638041637578e-06,9.632289638608914178e-06,1.450415343384747757e-10,8.614831070730133433e-11
1.000000000000000000e+14,1.000000000000000000e+00,1.000000000000000021e-02,9.376834223044391199e-06,9.376834219487649032e-06,9.376834236083623166e-06,3.793115821437709201e-10,1.390579429383365095e-09
1.000000000000000000e+14,1.000000000000000000e+00,2.999999999999999889e-02,8.794790845150160931e-06,8.794790827683048986e-06,8.794790841386017664e-06,1.986074749105171122e-09,4.279968601750283597e-10
1.000000000000000000e+14,1.000000000000000000e+00,1.000000000000000056e-01,7.135288674822798803e-06,7.135288645053353227e-06,7.135288789722571611e-06,4.172143075464873618e-09,1.610303068666496529e-08
1.000000000000000000e+14,1.000000000000000000e+00,2.999999999999999889e-01,3.924321075860527201e-06,3.924321028652645981e-06,3.924321083563344026e-06,1.202956645407482483e-08,1.962840556757328159e-09
1.000000000000000000e+14,1.000000000000000000e+00,1.000000000000000000e+00,5.298925439498130390e-07,5.298925436692125170e-07,5.298925464750716235e-07,5.295422988993436775e-10,4.765605021717078671e-09
1.000000000000000000e+14,1.000000000000000000e+00,2.000000000000000000e+00,4.389069204859269216e-08,4.389069286979912178e-08,4.389069180640594154e-08,1.871026378275075785e-08,5.517952428313321889e-09
1.000000000000000000e+14,1.000000000000000000e+00,4.000000000000000000e+00,8.238739152399570684e-10,8.238739441170382206e-10,8.238738963009866175e-10,3.505036461071142639e-08,2.298770496178548228e-08
1.000000000000000000e+14,3.000000000000000000e+00,3.000000000000000062e-03,9.517473741276461676e-06,9.517473741415807066e-06,9.517473742314559845e-06,1.464095511494178936e-11,1.090729728758788042e-10
1.000000000000000000e+14,3.000000000000000000e+00,1.000000000000000021e-02,9.350399903829750560e-06,9.350399903049529877e-06,9.350399912968351758e-06,8.344247515168490281e-11,9.773486464581537803e-10
1.000000000000000000e+14,3.000000000000000000e+00,2.999999999999999889e-02,8.980661230653834491e-06,8.980661230108401177e-06,8.980661243391795473e-06,6.073419545060687597e-11,1.418376749384719915e-09
1.000000000000000000e+14,3.000000000000000000e+00,1.000000000000000056e-01,7.926276378118997433e-06,7.926276367675674116e-06,7.926276475953826999e-06,1.317557285496206987e-09,1.234310098574553649e-08
1.000000000000000000e+14,3.000000000000000000e+00,2.999999999999999889e-01,5.575506309894116266e-06,5.575506305098522345e-06,5.575506407016435269e-06,8.601180878642367134e-10,1.741946187294729498e-08
1.000000000000000000e+14,3.000000000000000000e+00,1.000000000000000000e+00,1.591291985885523347e-06,1.591291974027589998e-06,1.591292083608096483e-06,7.451764649779590854e-09,6.141083730426544207e-08
1.000000000000000000e+14,3.000000000000000000e+00,2.000000000000000000e+00,2.790077573344909001e-07,2.790077560658578383e-07,2.790077576829566018e-07,4.546945486794129465e-09,1.248946279730489550e-09
1.000000000000000000e+14,3.000000000000000000e+00,4.000000000000000000e+00,1.152245719253963890e-08,1.152245716587238812e-08,1.152245685038560985e-08,2.314371916334323487e-09,2.969453682943878903e-08
1.000000000000000000e+14,5.000000000000000000e+00,3.000000000000000062e-03,1.046909140144291511e-05,1.046909140115894224e-05,1.046909140185082246e-05,2.712485791533936208e-11,3.896305500461494375e-11
1.000000000000000000e+14,5.000000000000000000e+00,1.000000000000000021e-02,1.032430393632685759e-05,1.032430393585074884e-05,1.032430393733895355e-05,4.611533377385512722e-11,9.803047262835207221e-11
1.000000000000000000e+14,5.000000000000000000e+00,2.999999999999999889e-02,1.000894629100727210e-05,1.000894628641674824e-05,1.000894629173443125e-05,4.586421242791516306e-10,7.265099633002591872e-11
1.000000000000000000e+14,5.000000000000000000e+00,1.000000000000000056e-01,9.120994619331906965e-06,9.120994612318923089e-06,9.120994637270638384e-06,7.688836234365226119e-10,1.966751650428477660e-09
