mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+12,1.000000000000000000e+00,3.000000000000000062e-03,1.580451495079995874e-07,1.580451494939042709e-07,1.580451495545253072e-07,8.918532579116345005e-11,2.943825183621129327e-10
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000021e-02,1.546226642002597047e-07,1.546226641267777701e-07,1.546226642809116408e-07,4.752339632929647451e-10,5.216049814293910458e-10
1.000000000000000000e+12,1.000000000000000000e+00,2.999999999999999889e-02,1.468826435460104422e-07,1.468826433942389993e-07,1.468826440214342330e-07,1.033283680840213492e-09,3.236759527069921205e-09
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000056e-01,1.251428994712382323e-07,1.251428991258196258e-07,1.251428997148391376e-07,2.760193407169708735e-09,1.946582006695507516e-09
1.000000000000000000e+12,1.000000000000000000e+00,2.999999999999999889e-01,8.298178993717835961e-08,8.298179000378476894e-08,8.298178968140290425e-08,8.026630471391626998e-10,3.082308297486235915e-09
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000000e+00,2.822770918039251042e-08,2.822770939347340242e-08,2.822770909329269148e-08,7.548642821930684477e-09,3.085614097564359781e-09
1.000000000000000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,1.026907408031530798e-08,1.026907411379382696e-08,1.026907407942130440e-08,3.260130165827490600e-09,8.705780540907426257e-11
1.000000000000000000e+12,1.000000000000000000e+00,4.000000000000000000e+00,2.907565038277201523e-09,2.907565036422383003e-09,2.907565044734170903e-09,6.379284878121893598e-10,2.220748029913011123e-09
1.000000000000000000e+12,3.000000000000000000e+00,3.000000000000000062e-03,7.741552328768436967e-07,7.741552330521766580e-07,7.741552333306246575e-07,2.264830545328777589e-10,5.861626739545044984e-10
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000021e-02,7.590930896550530209e-07,7.590930897315604248e-07,7.590930902419413977e-07,1.007878225323111110e-10,7.731442153158241126e-10
1.000000000000000000e+12,3.000000000000000000e+00,2.999999999999999889e-02,7.253341527127684551e-07,7.253341527992444839e-07,7.253341557216244072e-07,1.192224097223970602e-10,4.148234200584965947e-09
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000056e-01,6.296338814931124629e-07,6.296338808945665833e-07,6.296338836285604499e-07,9.506252451885188748e-10,3.391571024025097358e-09
1.000000000000000000e+12,3.000000000000000000e+00,2.999999999999999889e-01,4.319276710386273486e-07,4.319276709101451560e-07,4.319276736425621649e-07,2.974622770324231169e-10,6.028636256871777732e-09
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000000e+00,1.439460403955085850e-07,1.439460407122371268e-07,1.439460393879824024e-07,2.200328363954895394e-09,6.999332335944075112e-09
1.000000000000000000e+12,3.000000000000000000e+00,2.000000000000000000e+00,4.551100231945488642e-08,4.551100235074092845e-08,4.551100176155078589e-08,6.874389946176506783e-10,1.225866430587529976e-08
1.000000000000000000e+12,3.000000000000000000e+00,4.000000000000000000e+00,9.582925514347280559e-09,9.582925498864046024e-09,9.582925424937639168e-09,1.615710676361459264e-09,9.330098804660735823e-09
1.000000000000000000e+12,5.000000000000000000e+00,3.000000000000000062e-03,2.186536985989792263e-06,2.186536985887765874e-06,2.186536986079213954e-06,4.666123043506331669e-11,4.089639737969719135e-11
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000021e-02,2.146908164466843594e-06,2.146908163802743506e-06,2.146908166182013738e-06,3.093285627642217150e-10,7.989024997101523695e-10
1.000000000000000000e+12,5.000000000000000000e+00,2.999999999999999889e-02,2.058600882668769458e-06,2.058600881325137611e-06,2.058600884070989303e-06,6.526917895044448414e-10,6.811518016291984168e-10
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000056e-01,1.807827897633931479e-06,1.807827892164130248e-06,1.807827911425334420e-06,3.025620531893480347e-09,7.628714548957304942e-09
1.000000000000000000e+12,5.000000000000000000e+00,2.999999999999999889e-01,1.273417629189619395e-06,1.273417626219955552e-06,1.273417633916590519e-06,2.332042337016559941e-09,3.712035345770914319e-09
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000000e+00,4.353976774487558701e-07,4.353976803326226876e-07,4.353976698650848696e-07,6.623523729487601486e-09,1.741780308872620253e-08
1.000000000000000000e+12,5.000000000000000000e+00,2.000000000000000000e+00,1.318628045053360692e-07,1.318628057334491394e-07,1.318628048517717240e-07,9.313567028712554929e-09,2.627243089747821614e-09
1.000000000000000000e+12,5.000000000000000000e+00,4.000000000000000000e+00,2.406911025871338647e-08,2.406911036350941113e-08,2.406911003392986412e-08,4.353963412029315805e-09,9.339087281290403553e-09
1.000000000000000000e+13,1.000000000000000021e-02,3.000000000000000062e-03,8.645313446448180499e-07,8.645313448236625981e-07,8.657987950518306940e-07,2.068687443568251183e-10,1.466054891894552625e-03
1.000000000000000000e+13,1.000000000000000021e-02,1.000000000000000021e-02,8.416827274212489095e-07,8.416827271921232150e-07,8.440992061212550690e-07,2.722233549690145082e-10,2.871009017150427667e-03
1.000000000000000000e+13,1.000000000000000021e-02,2.999999999999999889e-02,7.893892415487677147e-07,7.893892409414900902e-07,7.930284413596546469e-07,7.693006232045718207e-10,4.610146198277043084e-03
1.000000000000000000e+13,1.000000000000000021e-02,1.000000000000000056e-01,6.462311540539625510e-07,6.462311532054385081e-07,6.531361217320790305e-07,1.313034903027698874e-09,1.068498111674132112e-02
1.000000000000000000e+13,1.000000000000000021e-02,2.999999999999999889e-01,3.984551609705318348e-07,3.984551619907943488e-07,4.224579731278375391e-07,2.560545331320440710e-09,6.023968192265649613e-02
1.000000000000000000e+13,1.000000000000000021e-02,1.000000000000000000e+00,1.309084100813791156e-07,1.309084104769670600e-07,1.731821470000105341e-07,3.021868089092549781e-09,3.229260587028135454e-01
1.000000000000000000e+13,1.000000000000000021e-02,2.000000000000000000e+00,5.164790922890064289e-08,5.164790914167704795e-08,8.510264912829464270e-08,1.688811757105668221e-09,6.477462572807055619e-01
1.000000000000000000e+13,1.000000000000000021e-02,4.000000000000000000e+00,1.748842201097273249e-08,1.748842190902158379e-08,3.649600343781771405e-08,5.829636773313495723e-09,1.086866580353509804e+00
1.000000000000000000e+13,1.000000000000000056e-01,3.000000000000000062e-03,9.087901449088562077e-07,9.087901447426686611e-07,9.087900363427232403e-07,1.828668327874538591e-10,1.194622691880198317e-07
