beta0,P0_lower_all_guards_except_minimum_size,P0_upper
9.451661562520433435e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.459570183821735867e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.467478805123040075e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.475387426424344284e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.483296047725648492e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.491204669026952701e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.499113290328255133e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.507021911629559341e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.514930532930863549e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.522839154232167758e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.530747775533470190e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.538656396834774398e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.546565018136078606e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.554473639437382815e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.562382260738687023e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.570290882039989455e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.578199503341293664e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.586108124642597872e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.594016745943902080e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.601925367245204512e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.609833988546508721e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.617742609847812929e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.625651231149117137e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.633559852450421346e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.641468473751723778e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.649377095053027986e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.657285716354332195e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.665194337655636403e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.673102958956940611e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.681011580258243043e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.688920201559547252e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.696828822860851460e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.704737444162155668e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.712646065463458100e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.720554686764762309e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.728463308066066517e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.736371929367370726e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.744280550668674934e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.752189171969977366e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.760097793271281574e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.768006414572585783e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.775915035873889991e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.783823657175192423e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.791732278476496631e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.799640899777800840e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.807549521079105048e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.815458142380409257e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.823366763681711689e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.831275384983015897e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.839184006284320105e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.847092627585624314e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.855001248886928522e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.862909870188230954e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.870818491489535162e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.878727112790839371e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.886635734092143579e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.894544355393446011e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.902452976694750220e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.910361597996054428e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.918270219297358636e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.926178840598662845e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.934087461899965277e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.941996083201269485e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.949904704502573694e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.957813325803877902e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.965721947105182110e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.973630568406484542e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.981539189707788751e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.989447811009092959e+00,1.000000000000000000e+00,6.000000000000000000e+01
9.997356432310397167e+00,1.000000000000000000e+00,6.000000000000000000e+01
1.000526505361169960e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.001317367491300381e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.002108229621430802e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.002899091751561222e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.003689953881691643e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.004480816011821886e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.005271678141952307e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.006062540272082728e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.006853402402213149e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.007644264532343392e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.008435126662473813e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.009225988792604234e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.010016850922734655e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.010807713052865076e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.011598575182995319e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.012389437313125740e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.013180299443256160e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.013971161573386581e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.014762023703517002e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.015552885833647245e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.016343747963777666e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.017134610093908087e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.017925472224038508e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.018716334354168751e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.019507196484299172e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.020298058614429593e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.021088920744560014e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.021879782874690434e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.022670645004820678e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.023461507134951098e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.024252369265081519e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.025043231395211940e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.025834093525342183e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.026624955655472604e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.027415817785603025e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.028206679915733446e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.028997542045863867e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.029788404175994110e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.030579266306124531e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.031370128436254952e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.032160990566385372e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.032951852696515793e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.033742714826646036e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.034533576956776457e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.035324439086906878e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.036115301217037299e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.036906163347167542e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.037697025477297963e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.038487887607428384e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.039278749737558805e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.040069611867689225e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.040860473997819469e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.041651336127949889e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.042442198258080310e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.043233060388210731e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.044023922518341152e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.044814784648471395e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.045605646778601816e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.046396508908732237e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.047187371038862658e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.047978233168992901e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.048769095299123322e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.049559957429253743e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.050350819559384163e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.051141681689514584e+01,1.001680283306947583e+00,6.000000000000000000e+01
1.051932543819644827e+01,1.004090391008507943e+00,6.000000000000000000e+01
1.052723405949775248e+01,1.006504167478901035e+00,6.000000000000000000e+01
1.053514268079905669e+01,1.008921614877846373e+00,6.000000000000000000e+01
1.054305130210036090e+01,1.011342735364882284e+00,6.000000000000000000e+01
1.055095992340166333e+01,1.013767531099377450e+00,6.000000000000000000e+01
1.055886854470296754e+01,1.016196004240517592e+00,6.000000000000000000e+01
1.056677716600427175e+01,1.018628156947311902e+00,6.000000000000000000e+01
1.057468578730557596e+01,1.021063991378593050e+00,6.000000000000000000e+01
1.058259440860688017e+01,1.023503509693016289e+00,6.000000000000000000e+01
1.059050302990818260e+01,1.025946714049059461e+00,6.000000000000000000e+01
1.059841165120948681e+01,1.028393606605020771e+00,6.000000000000000000e+01
1.060632027251079101e+01,1.030844189519027676e+00,6.000000000000000000e+01
1.061422889381209522e+01,1.033298464949024220e+00,6.000000000000000000e+01
1.062213751511339943e+01,1.035756435052777258e+00,6.000000000000000000e+01
1.063004613641470186e+01,1.038218101987878672e+00,6.000000000000000000e+01
1.063795475771600607e+01,1.040683467911743598e+00,6.000000000000000000e+01
1.064586337901731028e+01,1.043152534981607094e+00,6.000000000000000000e+01
1.065377200031861449e+01,1.045625305354527468e+00,6.000000000000000000e+01
1.066168062161991692e+01,1.048101781187385839e+00,6.000000000000000000e+01
1.066958924292122113e+01,1.050581964636884802e+00,6.000000000000000000e+01
1.067749786422252534e+01,1.053065857859551979e+00,6.000000000000000000e+01
1.068540648552382955e+01,1.055553463011730475e+00,6.000000000000000000e+01
1.069331510682513375e+01,1.058044782249592863e+00,6.000000000000000000e+01
1.070122372812643619e+01,1.060539817729125867e+00,6.000000000000000000e+01
1.070913234942774039e+01,1.063038571606145899e+00,6.000000000000000000e+01
1.071704097072904460e+01,1.065541046036283079e+00,6.000000000000000000e+01
1.072494959203034881e+01,1.068047243174995886e+00,6.000000000000000000e+01
1.073285821333165124e+01,1.070557165177557168e+00,6.000000000000000000e+01
1.074076683463295545e+01,1.073070814199064582e+00,6.000000000000000000e+01
1.074867545593425966e+01,1.075588192394435927e+00,6.000000000000000000e+01
1.075658407723556387e+01,1.078109301918409590e+00,6.000000000000000000e+01
1.076449269853686808e+01,1.080634144925544549e+00,6.000000000000000000e+01
1.077240131983817051e+01,1.083162723570215924e+00,6.000000000000000000e+01
1.078030994113947472e+01,1.085695040006624090e+00,6.000000000000000000e+01
1.078821856244077892e+01,1.088231096388786234e+00,6.000000000000000000e+01
1.079612718374208313e+01,1.090770894870539465e+00,6.000000000000000000e+01
1.080403580504338734e+01,1.093314437605540368e+00,6.000000000000000000e+01
1.081194442634468977e+01,1.095861726747263010e+00,6.000000000000000000e+01
1.081985304764599398e+01,1.098412764449001155e+00,6.000000000000000000e+01
1.082776166894729819e+01,1.100967552863866050e+00,6.000000000000000000e+01
1.083567029024860240e+01,1.103526094144787750e+00,6.000000000000000000e+01
1.084357891154990483e+01,1.106088390444514458e+00,6.000000000000000000e+01
1.085148753285120904e+01,1.108654443915609633e+00,6.000000000000000000e+01
1.085939615415251325e+01,1.111224256710454439e+00,6.000000000000000000e+01
1.086730477545381746e+01,1.113797830981250847e+00,6.000000000000000000e+01
1.087499999999999645e+01,1.116305575659162663e+00,6.000000000000000000e+01
1.087521339675512166e+01,1.116375168880008983e+00,6.000000000000000000e+01
1.088312201805642410e+01,1.118956272558561560e+00,6.000000000000000000e+01
1.089103063935772830e+01,1.121541144168560544e+00,6.000000000000000000e+01
1.089893926065903251e+01,1.124129785861462283e+00,6.000000000000000000e+01
1.090684788196033672e+01,1.126722199788544376e+00,6.000000000000000000e+01
1.091475650326163915e+01,1.129318388100902792e+00,6.000000000000000000e+01
1.092266512456294336e+01,1.131918352949441875e+00,6.000000000000000000e+01
1.093057374586424757e+01,1.134522096484880560e+00,6.000000000000000000e+01
1.093848236716555178e+01,1.137129620857757262e+00,6.000000000000000000e+01
1.094639098846685599e+01,1.139740928218416771e+00,6.000000000000000000e+01
1.095429960976815842e+01,1.142356020717017806e+00,6.000000000000000000e+01
1.096220823106946263e+01,1.144974900503536119e+00,6.000000000000000000e+01
1.097011685237076684e+01,1.147597569727754951e+00,6.000000000000000000e+01
1.097802547367207104e+01,1.150224030539271691e+00,6.000000000000000000e+01
1.098593409497337525e+01,1.152854285087492325e+00,6.000000000000000000e+01
1.099384271627467768e+01,1.155488335521636323e+00,6.000000000000000000e+01
1.100175133757598189e+01,1.158126183990733749e+00,6.000000000000000000e+01
1.100965995887728610e+01,1.160767832643623265e+00,6.000000000000000000e+01
1.101756858017859031e+01,1.163413283628951911e+00,6.000000000000000000e+01
1.102547720147989274e+01,1.166062539095178208e+00,6.000000000000000000e+01
1.103338582278119695e+01,1.168715601190570386e+00,6.000000000000000000e+01
1.104129444408250116e+01,1.171372472063200609e+00,6.000000000000000000e+01
1.104920306538380537e+01,1.174033153860953638e+00,6.000000000000000000e+01
1.105711168668510958e+01,1.176697648731516388e+00,6.000000000000000000e+01
1.106502030798641201e+01,1.179365958822385929e+00,6.000000000000000000e+01
1.107292892928771622e+01,1.182038086280868372e+00,6.000000000000000000e+01
1.108083755058902042e+01,1.184714033254070431e+00,6.000000000000000000e+01
1.108874617189032463e+01,1.187393801888906308e+00,6.000000000000000000e+01
1.109665479319162884e+01,1.190077394332095917e+00,6.000000000000000000e+01
1.110456341449293127e+01,1.192764812730164437e+00,6.000000000000000000e+01
1.111247203579423548e+01,1.195456059229438317e+00,6.000000000000000000e+01
1.112038065709553969e+01,1.198151135976052384e+00,6.000000000000000000e+01
1.112828927839684390e+01,1.200850045115935849e+00,6.000000000000000000e+01
1.113619789969814633e+01,1.203552788794829631e+00,6.000000000000000000e+01
1.114410652099945054e+01,1.206259369158273032e+00,6.000000000000000000e+01
1.115201514230075475e+01,1.208969788351606178e+00,6.000000000000000000e+01
1.115992376360205895e+01,1.211684048519971579e+00,6.000000000000000000e+01
1.116783238490336316e+01,1.214402151808308350e+00,6.000000000000000000e+01
1.117574100620466560e+01,1.217124100361362427e+00,6.000000000000000000e+01
1.118364962750596980e+01,1.219849896323675909e+00,6.000000000000000000e+01
1.119155824880727401e+01,1.222579541839588169e+00,6.000000000000000000e+01
1.119946687010857822e+01,1.225313039053236963e+00,6.000000000000000000e+01
1.120737549140988065e+01,1.228050390108563539e+00,6.000000000000000000e+01
1.121528411271118486e+01,1.230791597149298644e+00,6.000000000000000000e+01
1.122319273401248907e+01,1.233536662318978072e+00,6.000000000000000000e+01
1.123110135531379328e+01,1.236285587760924898e+00,6.000000000000000000e+01
1.123900997661509749e+01,1.239038375618266130e+00,6.000000000000000000e+01
1.124691859791639992e+01,1.241795028033917614e+00,6.000000000000000000e+01
1.125482721921770413e+01,1.244555547150597574e+00,6.000000000000000000e+01
1.126273584051900833e+01,1.247319935110808187e+00,6.000000000000000000e+01
1.127064446182031254e+01,1.250088194056854674e+00,6.000000000000000000e+01
1.127855308312161675e+01,1.252860326130829982e+00,6.000000000000000000e+01
1.128646170442291918e+01,1.255636333474620336e+00,6.000000000000000000e+01
1.129437032572422339e+01,1.258416218229905903e+00,6.000000000000000000e+01
1.130227894702552760e+01,1.261199982538157016e+00,6.000000000000000000e+01
1.131018756832683181e+01,1.263987628540632846e+00,6.000000000000000000e+01
1.131809618962813424e+01,1.266779158378383840e+00,6.000000000000000000e+01
1.132600481092943845e+01,1.269574574192255056e+00,6.000000000000000000e+01
1.133391343223074266e+01,1.272373878122874613e+00,6.000000000000000000e+01
1.134182205353204687e+01,1.275177072310657911e+00,6.000000000000000000e+01
1.134973067483335107e+01,1.277984158895816069e+00,6.000000000000000000e+01
1.135763929613465528e+01,1.280795140018342604e+00,6.000000000000000000e+01
1.136554791743595771e+01,1.283610017818013871e+00,6.000000000000000000e+01
1.137345653873726192e+01,1.286428794434398393e+00,6.000000000000000000e+01
1.138136516003856613e+01,1.289251472006855304e+00,6.000000000000000000e+01
1.138927378133987034e+01,1.292078052674514366e+00,6.000000000000000000e+01
1.139718240264117455e+01,1.294908538576302615e+00,6.000000000000000000e+01
1.140509102394247698e+01,1.297742931850923931e+00,6.000000000000000000e+01
1.141299964524378119e+01,1.300581234636869921e+00,6.000000000000000000e+01
1.142090826654508540e+01,1.303423449072411033e+00,6.000000000000000000e+01
1.142881688784638960e+01,1.306269577295602557e+00,6.000000000000000000e+01
1.143672550914769204e+01,1.309119621444280179e+00,6.000000000000000000e+01
1.144463413044899625e+01,1.311973583656063980e+00,6.000000000000000000e+01
1.145254275175030045e+01,1.314831466068348886e+00,6.000000000000000000e+01
1.146045137305160466e+01,1.317693270818310669e+00,6.000000000000000000e+01
1.146835999435290887e+01,1.320559000042912157e+00,6.000000000000000000e+01
1.147626861565421130e+01,1.323428655878881255e+00,6.000000000000000000e+01
1.148417723695551551e+01,1.326302240462737370e+00,6.000000000000000000e+01
1.149208585825681972e+01,1.329179755930767870e+00,6.000000000000000000e+01
1.149999447955812393e+01,1.332061204419042522e+00,6.000000000000000000e+01
1.150790310085942636e+01,1.334946588063402606e+00,6.000000000000000000e+01
1.151581172216073057e+01,1.337835908999470247e+00,6.000000000000000000e+01
1.152372034346203478e+01,1.340729169362639306e+00,6.000000000000000000e+01
1.153162896476333898e+01,1.343626371288080712e+00,6.000000000000000000e+01
1.153953758606464319e+01,1.346527516910733580e+00,6.000000000000000000e+01
1.154744620736594563e+01,1.349432608365317421e+00,6.000000000000000000e+01
1.155535482866724983e+01,1.352341647786321044e+00,6.000000000000000000e+01
1.156326344996855404e+01,1.355254637308006105e+00,6.000000000000000000e+01
1.157117207126985825e+01,1.358171579064402890e+00,6.000000000000000000e+01
1.157908069257116246e+01,1.361092475189317641e+00,6.000000000000000000e+01
1.158698931387246489e+01,1.364017327816322345e+00,6.000000000000000000e+01
1.159489793517376910e+01,1.366946139078761613e+00,6.000000000000000000e+01
1.160280655647507331e+01,1.369878911109745800e+00,6.000000000000000000e+01
1.161071517777637752e+01,1.372815646042160997e+00,6.000000000000000000e+01
1.161862379907767995e+01,1.375756346008651043e+00,6.000000000000000000e+01
1.162653242037898416e+01,1.378701013141635734e+00,6.000000000000000000e+01
1.163444104168028836e+01,1.381649649573296168e+00,6.000000000000000000e+01
1.164234966298159257e+01,1.384602257435581629e+00,6.000000000000000000e+01
1.165025828428289678e+01,1.387558838860207588e+00,6.000000000000000000e+01
1.165816690558419921e+01,1.390519395978654371e+00,6.000000000000000000e+01
1.166607552688550342e+01,1.393483930922163383e+00,6.000000000000000000e+01
1.167398414818680763e+01,1.396452445821743327e+00,6.000000000000000000e+01
1.168189276948811184e+01,1.399424942808165095e+00,6.000000000000000000e+01
1.168980139078941427e+01,1.402401424011961550e+00,6.000000000000000000e+01
1.169771001209071848e+01,1.405381891563427521e+00,6.000000000000000000e+01
1.170561863339202269e+01,1.408366347592621581e+00,6.000000000000000000e+01
1.171352725469332690e+01,1.411354794229358500e+00,6.000000000000000000e+01
1.172143587599463110e+01,1.414347233603214127e+00,6.000000000000000000e+01
1.172934449729593354e+01,1.417343667843528721e+00,6.000000000000000000e+01
1.173725311859723774e+01,1.420344099079395628e+00,6.000000000000000000e+01
1.174516173989854195e+01,1.423348529439670385e+00,6.000000000000000000e+01
1.175307036119984616e+01,1.426356961052961614e+00,6.000000000000000000e+01
1.176097898250115037e+01,1.429369396047641683e+00,6.000000000000000000e+01
1.176888760380245280e+01,1.432385836551834934e+00,6.000000000000000000e+01
1.177679622510375701e+01,1.435406284693421908e+00,6.000000000000000000e+01
1.178470484640506122e+01,1.438430742600040890e+00,6.000000000000000000e+01
1.179261346770636543e+01,1.441459212399081480e+00,6.000000000000000000e+01
1.180052208900766786e+01,1.444491696217691690e+00,6.000000000000000000e+01
1.180843071030897207e+01,1.447528196182771287e+00,6.000000000000000000e+01
1.181633933161027628e+01,1.450568714420968686e+00,6.000000000000000000e+01
1.182424795291158048e+01,1.453613253058691379e+00,6.000000000000000000e+01
1.183215657421288469e+01,1.456661814222096396e+00,6.000000000000000000e+01
1.184006519551418712e+01,1.459714400037090742e+00,6.000000000000000000e+01
1.184797381681549133e+01,1.462771012629332734e+00,6.000000000000000000e+01
1.185588243811679554e+01,1.465831654124233552e+00,6.000000000000000000e+01
1.186379105941809975e+01,1.468896326646949690e+00,6.000000000000000000e+01
1.187169968071940396e+01,1.471965032322386735e+00,6.000000000000000000e+01
1.187960830202070639e+01,1.475037773275203135e+00,6.000000000000000000e+01
1.188751692332201060e+01,1.478114551629799989e+00,6.000000000000000000e+01
1.189542554462331481e+01,1.481195369510329041e+00,6.000000000000000000e+01
1.190333416592461901e+01,1.484280229040687571e+00,6.000000000000000000e+01
1.191124278722592145e+01,1.487369132344517952e+00,6.000000000000000000e+01
1.191915140852722566e+01,1.490462081545208095e+00,6.000000000000000000e+01
1.192706002982852986e+01,1.493559078765894554e+00,6.000000000000000000e+01
1.193496865112983407e+01,1.496660126129452761e+00,6.000000000000000000e+01
1.194287727243113828e+01,1.499765225758505016e+00,6.000000000000000000e+01
1.195078589373244071e+01,1.502874379775413383e+00,6.000000000000000000e+01
1.195869451503374492e+01,1.505987590302293011e+00,6.000000000000000000e+01
1.196660313633504913e+01,1.509104859460986381e+00,6.000000000000000000e+01
1.197451175763635334e+01,1.512226189373087060e+00,6.000000000000000000e+01
1.198242037893765577e+01,1.515351582159928823e+00,6.000000000000000000e+01
1.199032900023895998e+01,1.518481039942582766e+00,6.000000000000000000e+01
1.199823762154026419e+01,1.521614564841857753e+00,6.000000000000000000e+01
1.200614624284156839e+01,1.524752158978311511e+00,6.000000000000000000e+01
1.201405486414287260e+01,1.527893824472229767e+00,6.000000000000000000e+01
1.202196348544417503e+01,1.531039563443643337e+00,6.000000000000000000e+01
1.202987210674547924e+01,1.534189378012316807e+00,6.000000000000000000e+01
1.203778072804678345e+01,1.537343270297754083e+00,6.000000000000000000e+01
1.204568934934808766e+01,1.540501242419194616e+00,6.000000000000000000e+01
1.205359797064939187e+01,1.543663296495613624e+00,6.000000000000000000e+01
1.206150659195069430e+01,1.546829434645722756e+00,6.000000000000000000e+01
1.206941521325199851e+01,1.549999658987968987e+00,6.000000000000000000e+01
1.207732383455330272e+01,1.553173971640532391e+00,6.000000000000000000e+01
1.208523245585460693e+01,1.556352374721322374e+00,6.000000000000000000e+01
1.209314107715590936e+01,1.559534870347990765e+00,6.000000000000000000e+01
1.210104969845721357e+01,1.562721460637916948e+00,6.000000000000000000e+01
1.210895831975851777e+01,1.565912147708212077e+00,6.000000000000000000e+01
1.211686694105982198e+01,1.569106933675719739e+00,6.000000000000000000e+01
1.212477556236112619e+01,1.572305820657016850e+00,6.000000000000000000e+01
1.213268418366242862e+01,1.575508810768406098e+00,6.000000000000000000e+01
1.214059280496373283e+01,1.578715906125925272e+00,6.000000000000000000e+01
1.214850142626503704e+01,1.581927108845337715e+00,6.000000000000000000e+01
1.215641004756634125e+01,1.585142421042139205e+00,6.000000000000000000e+01
1.216431866886764368e+01,1.588361844831549963e+00,6.000000000000000000e+01
1.217222729016894789e+01,1.591585382328523979e+00,6.000000000000000000e+01
1.218013591147025210e+01,1.594813035647733690e+00,6.000000000000000000e+01
1.218804453277155631e+01,1.598044806903591741e+00,6.000000000000000000e+01
1.219595315407286051e+01,1.601280698210222786e+00,6.000000000000000000e+01
1.220386177537416295e+01,1.604520711681487910e+00,6.000000000000000000e+01
1.221177039667546715e+01,1.607764849430966425e+00,6.000000000000000000e+01
1.221967901797677136e+01,1.611013113571967414e+00,6.000000000000000000e+01
1.222758763927807557e+01,1.614265506217523738e+00,6.000000000000000000e+01
1.223549626057937978e+01,1.617522029480387813e+00,6.000000000000000000e+01
1.224340488188068221e+01,1.620782685473045159e+00,6.000000000000000000e+01
1.225131350318198642e+01,1.624047476307687976e+00,6.000000000000000000e+01
1.225922212448329063e+01,1.627316404096250002e+00,6.000000000000000000e+01
1.226713074578459484e+01,1.630589470950373210e+00,6.000000000000000000e+01
1.227503936708589727e+01,1.633866678981421794e+00,6.000000000000000000e+01
1.228294798838720148e+01,1.637148030300490831e+00,6.000000000000000000e+01
1.229085660968850569e+01,1.640433527018386295e+00,6.000000000000000000e+01
1.229876523098980989e+01,1.643723171245635273e+00,6.000000000000000000e+01
1.230667385229111410e+01,1.647016965092486629e+00,6.000000000000000000e+01
1.231458247359241653e+01,1.650314910668908563e+00,6.000000000000000000e+01
1.232249109489372074e+01,1.653617010084586836e+00,6.000000000000000000e+01
1.233039971619502495e+01,1.656923265448921434e+00,6.000000000000000000e+01
1.233830833749632916e+01,1.660233678871037677e+00,6.000000000000000000e+01
1.234621695879763337e+01,1.663548252459772003e+00,6.000000000000000000e+01
1.235412558009893580e+01,1.666866988323675747e+00,6.000000000000000000e+01
1.236203420140024001e+01,1.670189888571025572e+00,6.000000000000000000e+01
1.236994282270154422e+01,1.673516955309803045e+00,6.000000000000000000e+01
1.237785144400284842e+01,1.676848190647712178e+00,6.000000000000000000e+01
1.238576006530415086e+01,1.680183596692163883e+00,6.000000000000000000e+01
1.239366868660545506e+01,1.683523175550296180e+00,6.000000000000000000e+01
1.240157730790675927e+01,1.686866929328947107e+00,6.000000000000000000e+01
1.240948592920806348e+01,1.690214860134676256e+00,6.000000000000000000e+01
1.241739455050936769e+01,1.693566970073755007e+00,6.000000000000000000e+01
1.242530317181067012e+01,1.696923261252161863e+00,6.000000000000000000e+01
1.243321179311197433e+01,1.700283735775594884e+00,6.000000000000000000e+01
1.244112041441327854e+01,1.703648395749460587e+00,6.000000000000000000e+01
1.244902903571458275e+01,1.707017243278874163e+00,6.000000000000000000e+01
1.245693765701588518e+01,1.710390280468662816e+00,6.000000000000000000e+01
1.246484627831718939e+01,1.713767509423364199e+00,6.000000000000000000e+01
1.247275489961849360e+01,1.717148932247223314e+00,6.000000000000000000e+01
1.248066352091979780e+01,1.720534551044199834e+00,6.000000000000000000e+01
1.248857214222110201e+01,1.723924367917965661e+00,6.000000000000000000e+01
1.249648076352240444e+01,1.727318384971881837e+00,6.000000000000000000e+01
1.250438938482370865e+01,1.730716604309041173e+00,6.000000000000000000e+01
