mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
5.011872336272715e15,0.01,0.01,0.00023236043736210362,0.00023324288509040268,0.003797753775630408
5.011872336272715e15,0.01,0.03,0.00018567324750232622,0.00018608922463791785,0.0022403719501185027
5.011872336272715e15,0.01,0.1,8.691742254169384e-5,8.846521220345883e-5,0.01780758812794425
5.011872336272715e15,0.01,0.3,1.3376243421333307e-5,1.6372690942764136e-5,0.22401263396955673
5.011872336272715e15,0.01,1.0,1.848148417499072e-7,5.077000146475382e-7,1.747073827190576
5.011872336272715e15,0.01,2.0,5.2458496618191755e-9,3.116032735162377e-8,4.939996256167561
5.011872336272715e15,0.01,4.0,8.338239914559031e-11,1.108350875914263e-9,12.292384091503779
5.011872336272715e15,0.1,0.003,0.00022643766274975141,0.00022643759998195592,2.7719679984716805e-7
5.011872336272715e15,0.1,0.01,0.00020916219004195783,0.00020916207179892183,5.653174504072211e-7
5.011872336272715e15,0.1,0.03,0.00016910078426314026,0.0001691006202701813,9.697941951714029e-7
5.011872336272715e15,0.1,0.1,8.196804232855525e-5,8.196794189416879e-5,1.225287119321905e-6
5.011872336272715e15,0.1,0.3,1.3248638614315849e-5,1.3248628265824911e-5,7.810984388179065e-7
5.011872336272715e15,0.1,1.0,1.7716057804075106e-7,1.7715882579230687e-7,9.890735645390336e-6
5.011872336272715e15,0.1,2.0,4.429066471782391e-9,4.4288645250323185e-9,4.559578217200322e-5
5.011872336272715e15,0.1,4.0,5.6827663434356314e-11,5.6819654802982676e-11,0.00014092839454660222
5.011872336272715e15,0.5,0.003,0.0001743071229427754,0.00017430712282017272,7.033716942217438e-10
5.011872336272715e15,0.5,0.01,0.00016317982108811664,0.00016317982118117824,5.703009176016849e-10
5.011872336272715e15,0.5,0.03,0.0001370930915987505,0.00013709309347515,1.3687046385157942e-8
5.011872336272715e15,0.5,0.1,7.509537603583894e-5,7.509537635963717e-5,4.3118264514419025e-9
5.011872336272715e15,0.5,0.3,1.5011364191780946e-5,1.5011363651409974e-5,3.599745934668164e-8
5.011872336272715e15,0.5,1.0,2.0864283746228503e-7,2.0864281618389969e-7,1.0198473909817096e-7
5.011872336272715e15,0.5,2.0,3.6315094565875082e-9,3.631508961862592e-9,1.3623120698191826e-7
5.011872336272715e15,0.5,4.0,2.209857598497684e-11,2.2098572771871697e-11,1.4539874182428747e-7
5.011872336272715e15,1.0,0.003,0.00016427967189667553,0.00016427967189283646,2.3369195467637383e-11
5.011872336272715e15,1.0,0.01,0.00015540353397310543,0.00015540353449235034,3.341268373091566e-9
5.011872336272715e15,1.0,0.03,0.00013453679926328865,0.00013453679928551954,1.652402659146901e-10
5.011872336272715e15,1.0,0.1,8.163376846344443e-5,8.163377062772598e-5,2.651208674819827e-8
5.011872336272715e15,1.0,0.3,2.0328976386445784e-5,2.0328976420909055e-5,1.695278140090295e-9
5.011872336272715e15,1.0,1.0,3.5782465817584083e-7,3.578246301669939e-7,7.827534043158835e-8
5.011872336272715e15,1.0,2.0,5.353720215343015e-9,5.353719871142862e-9,6.429177079603221e-8
5.011872336272715e15,1.0,4.0,1.8398293470663797e-11,1.8398293354333293e-11,6.322896428656577e-9
5.011872336272715e15,3.0,0.003,0.00021768479548351247,0.00021768479548982885,2.9016122837788316e-11
5.011872336272715e15,3.0,0.01,0.00020980882812001461,0.0002098088286262029,2.4126167730287307e-9
5.011872336272715e15,3.0,0.03,0.00019152223243613673,0.00019152223261206523,9.185801008726457e-10
5.011872336272715e15,3.0,0.1,0.00014059132143076866,0.00014059132525061783,2.7169878791255542e-8
5.011872336272715e15,3.0,0.3,5.718918374119007e-5,5.718918434404974e-5,1.054149811885452e-8
5.011872336272715e15,3.0,1.0,2.790711142088112e-6,2.7907111912566906e-6,1.7618655645534886e-8
5.011872336272715e15,3.0,2.0,6.429774399900418e-8,6.429774052439592e-8,5.403934943970512e-8
5.011872336272715e15,3.0,4.0,1.496581563748653e-10,1.4965814831911862e-10,5.382764878270052e-8
5.011872336272715e15,5.0,0.003,0.00028433147998720637,0.0002843314800943753,3.7691538778972244e-10
5.011872336272715e15,5.0,0.01,0.0002761708417486636,0.00027617084174921076,1.9810819651411293e-12
5.011872336272715e15,5.0,0.03,0.0002574895604626948,0.0002574895615410477,4.1879479883988324e-9
5.011872336272715e15,5.0,0.1,0.00020423995483705723,0.00020423995496741352,6.382505635116331e-10
5.011872336272715e15,5.0,0.3,0.00010387457451955589,0.00010387457735581122,2.7304615679568656e-8
5.011872336272715e15,5.0,1.0,9.658303141096843e-6,9.658303212872836e-6,7.431532500490334e-9
5.011872336272715e15,5.0,2.0,4.022246456802938e-7,4.022246496109169e-7,9.77220837583559e-9
5.011872336272715e15,5.0,4.0,1.5498322270310224e-9,1.549832137130499e-9,5.8006616399097766e-8
