mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e13,0.1,1.0,2.4835587938783014e-7,2.4835550669963406e-7,1.500621595873497e-6
1.0e13,0.1,2.0,4.4336620405690824e-8,4.4336524482210724e-8,2.163527107468255e-6
1.0e13,0.1,4.0,3.259223449940595e-9,3.2591950314284645e-9,8.719412021629402e-6
1.0e13,0.5,0.003,1.437496655352641e-6,1.4374966523092258e-6,2.1171633335370643e-9
1.0e13,0.5,0.01,1.4112184157115586e-6,1.4112184138496021e-6,1.3193963699364986e-9
1.0e13,0.5,0.03,1.3528135150168248e-6,1.3528135145573431e-6,3.3964897561133967e-10
1.0e13,0.5,0.1,1.1862737135804956e-6,1.1862737243703204e-6,9.0955609710619e-9
1.0e13,0.5,0.3,8.227357781611685e-7,8.227357896383916e-7,1.3950071764412542e-8
1.0e13,0.5,1.0,2.3896225559365007e-7,2.389622534973758e-7,8.772407356083534e-9
1.0e13,0.5,2.0,4.957142517518184e-8,4.957142336266672e-8,3.656370806126574e-8
1.0e13,0.5,4.0,3.797487708711577e-9,3.7974871863728055e-9,1.375485086940742e-7
1.0e13,1.0,0.003,1.2152229934895595e-6,1.2152229936275547e-6,1.1355538731550041e-10
1.0e13,1.0,0.01,1.1961999796665905e-6,1.1961999796805424e-6,1.1663559007502045e-11
1.0e13,1.0,0.03,1.1543795685197135e-6,1.1543795699995573e-6,1.2819387773532753e-9
1.0e13,1.0,0.1,1.0358018021699365e-6,1.035801803237771e-6,1.0309255671359097e-9
1.0e13,1.0,0.3,7.675895828263768e-7,7.675895894142542e-7,8.582551780378367e-9
1.0e13,1.0,1.0,2.714527365247038e-7,2.714527382287315e-7,6.27743790282409e-9
1.0e13,1.0,2.0,6.766110554410012e-8,6.766110498938182e-8,8.19848122723954e-9
1.0e13,1.0,4.0,6.068350988980763e-9,6.068350882694466e-9,1.7514856454070582e-8
1.0e13,3.0,0.003,1.240617866636532e-6,1.2406178667079718e-6,5.758415966283792e-11
1.0e13,3.0,0.01,1.2272713893103837e-6,1.227271389405062e-6,7.714517913370855e-11
1.0e13,3.0,0.03,1.1986112152324525e-6,1.1986112157730035e-6,4.5098103029772574e-10
1.0e13,3.0,0.1,1.1193088986751284e-6,1.1193089003867691e-6,1.5291943267214947e-9
1.0e13,3.0,0.3,9.32862114277075e-7,9.328621174583725e-7,3.410254967306514e-9
1.0e13,3.0,1.0,4.898288825009942e-7,4.898288904924792e-7,1.631485058162241e-8
1.0e13,3.0,2.0,1.9466125986327868e-7,1.9466127146675002e-7,5.960852900166458e-8
1.0e13,3.0,4.0,3.3064162063938364e-8,3.3064162096848585e-8,9.95344251464303e-10
1.0e13,5.0,0.003,1.392265874510404e-6,1.3922658746914606e-6,1.3004464172183816e-10
1.0e13,5.0,0.01,1.3802392257946457e-6,1.3802392260523123e-6,1.866824472784856e-10
1.0e13,5.0,0.03,1.3547024861690164e-6,1.3547024878831476e-6,1.2653194048084515e-9
1.0e13,5.0,0.1,1.2852272790630594e-6,1.2852272814689837e-6,1.871983457135684e-9
1.0e13,5.0,0.3,1.1217140505864612e-6,1.1217140680229487e-6,1.5544503018105615e-8
1.0e13,5.0,1.0,6.963911185781883e-7,6.963911273627256e-7,1.2614372879582447e-8
1.0e13,5.0,2.0,3.476940492418527e-7,3.4769406096258044e-7,3.3709888658250975e-8
