mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e15,1.0,1.0,3.553841772698991e-5,3.553841846253425e-5,2.069716042996106e-8
1.0e15,1.0,2.0,2.287171143133481e-6,2.28717113231806e-6,4.728732738712438e-9
1.0e15,1.0,4.0,2.0803317534840184e-8,2.0803314326908745e-8,1.5420287813316946e-7
1.0e15,3.0,0.003,0.003603406139775344,0.0036034061412901467,4.2038084124840225e-10
1.0e15,3.0,0.01,0.003523199935146995,0.003523199937487505,6.643137151485234e-10
1.0e15,3.0,0.03,0.003342785165979659,0.003342785183554067,5.2574147257899995e-9
1.0e15,3.0,0.1,0.0028252702551362506,0.002825270272959502,6.3085121571049285e-9
1.0e15,3.0,0.3,0.0017407708792196205,0.0017407709609226184,4.6934952147026365e-8
1.0e15,3.0,1.0,0.00030913577687313786,0.0003091357831327849,2.0248859922133988e-8
1.0e15,3.0,2.0,2.8550680419512426e-5,2.855068138762434e-5,3.3908540864047154e-8
1.0e15,3.0,4.0,3.777854258566373e-7,3.7778539801789863e-7,7.368928700568489e-8
1.0e15,5.0,0.003,0.010428317097998449,0.010428317099385572,1.3301515444652523e-10
1.0e15,5.0,0.01,0.010217372451194043,0.010217372464678225,1.3197309911561206e-9
1.0e15,5.0,0.03,0.009746118229021375,0.009746118249358008,2.08663930578723e-9
1.0e15,5.0,0.1,0.008395657490347689,0.008395657632025889,1.687517636739244e-8
1.0e15,5.0,0.3,0.005477559279975741,0.005477559418738464,2.5332947739542533e-8
