mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
5.011872336272715e15,3.0,0.03,0.00011824083663640349,0.00011824083682739012,1.6152341686392901e-9
5.011872336272715e15,3.0,0.1,6.853979406938582e-5,6.853979677556511e-5,3.948332971681623e-8
5.011872336272715e15,3.0,0.3,1.4448239698484456e-5,1.4448239845987451e-5,1.0209063372457194e-8
5.011872336272715e15,3.0,1.0,1.1845768441076703e-7,1.1845767485788181e-7,8.064386258777034e-8
5.011872336272715e15,3.0,2.0,5.480945523977162e-10,5.480945064762095e-10,8.378391369578964e-8
5.011872336272715e15,3.0,4.0,2.381629220429442e-13,2.381629133102807e-13,3.666676340330355e-8
5.011872336272715e15,5.0,0.003,0.0001770162608583354,0.00017701626098839612,7.347389363587808e-10
5.011872336272715e15,5.0,0.01,0.00016864155860886817,0.00016864155860956277,4.118705376754406e-12
5.011872336272715e15,5.0,0.03,0.00014897073925476686,0.00014897074043677302,7.934485291016813e-9
5.011872336272715e15,5.0,0.1,9.674126909904468e-5,9.67412692053459e-5,1.0988197018946266e-9
5.011872336272715e15,5.0,0.3,2.7454459067240908e-5,2.745445999367304e-5,3.374432289149354e-8
5.011872336272715e15,5.0,1.0,4.3014576613885667e-7,4.30145767009833e-7,2.0248400733891003e-9
5.011872336272715e15,5.0,2.0,2.682448338965789e-9,2.6824479264691436e-9,1.5377617501588503e-7
5.011872336272715e15,5.0,4.0,9.105237269965205e-13,9.10523659215946e-13,7.444130500910973e-8
